t,shock_type,shock_point,policy,task_difficulty,chosen_agent,match_score,latency_ms,call_cost,success,error_type,phase
0,A_degraded,50,linucb_frozen,hard,D,0.95,5358.035326004028,1.0,0,api_fail,pre
1,A_degraded,50,linucb_frozen,simple,A,0.95,659.6393585205078,0.1,1,none,pre
2,A_degraded,50,linucb_frozen,simple,A,0.95,1229.6748161315918,0.1,1,none,pre
3,A_degraded,50,linucb_frozen,hard,D,0.95,4319.481372833252,1.0,0,api_fail,pre
4,A_degraded,50,linucb_frozen,hard,D,0.95,2609.001398086548,1.0,1,none,pre
5,A_degraded,50,linucb_frozen,simple,A,0.95,620.7044124603271,0.1,1,none,pre
6,A_degraded,50,linucb_frozen,simple,A,0.95,809.9398612976074,0.1,1,none,pre
7,A_degraded,50,linucb_frozen,simple,A,0.95,719.7906970977783,0.1,1,none,pre
8,A_degraded,50,linucb_frozen,hard,D,0.95,2192.3959255218506,1.0,1,none,pre
9,A_degraded,50,linucb_frozen,simple,A,0.95,736.3460063934326,0.1,1,none,pre
10,A_degraded,50,linucb_frozen,hard,D,0.95,2909.7671508789062,1.0,1,none,pre
11,A_degraded,50,linucb_frozen,hard,D,0.95,3911.8378162384033,1.0,0,api_fail,pre
12,A_degraded,50,linucb_frozen,simple,A,0.95,676.7539978027344,0.1,1,none,pre
13,A_degraded,50,linucb_frozen,hard,E,0.75,1179.5110702514648,0.35,1,none,pre
14,A_degraded,50,linucb_frozen,simple,A,0.95,690.5865669250488,0.1,1,none,pre
15,A_degraded,50,linucb_frozen,simple,A,0.95,629.7991275787354,0.1,1,none,pre
16,A_degraded,50,linucb_frozen,hard,D,0.95,2988.781213760376,1.0,1,none,pre
17,A_degraded,50,linucb_frozen,simple,A,0.95,628.704309463501,0.1,1,none,pre
18,A_degraded,50,linucb_frozen,simple,A,0.95,749.5777606964111,0.1,1,none,pre
19,A_degraded,50,linucb_frozen,hard,D,0.95,2639.950752258301,1.0,1,none,pre
20,A_degraded,50,linucb_frozen,hard,E,0.75,1728.8599014282227,0.35,1,none,pre
21,A_degraded,50,linucb_frozen,simple,A,0.95,519.6657180786133,0.1,1,none,pre
22,A_degraded,50,linucb_frozen,simple,A,0.95,658.7772369384766,0.1,1,none,pre
23,A_degraded,50,linucb_frozen,hard,D,0.95,4090.348958969116,1.0,0,api_fail,pre
24,A_degraded,50,linucb_frozen,hard,E,0.75,1669.2900657653809,0.35,1,none,pre
25,A_degraded,50,linucb_frozen,hard,D,0.95,2378.939390182495,1.0,1,none,pre
26,A_degraded,50,linucb_frozen,simple,A,0.95,679.0459156036377,0.1,1,none,pre
27,A_degraded,50,linucb_frozen,hard,E,0.75,3109.816312789917,0.35,1,none,pre
28,A_degraded,50,linucb_frozen,hard,D,0.95,3350.1274585723877,1.0,0,api_fail,pre
29,A_degraded,50,linucb_frozen,hard,E,0.75,1708.8470458984375,0.35,1,none,pre
30,A_degraded,50,linucb_frozen,hard,E,0.75,1557.8644275665283,0.35,1,none,pre
31,A_degraded,50,linucb_frozen,simple,A,0.95,653.9382934570312,0.1,1,none,pre
32,A_degraded,50,linucb_frozen,hard,D,0.95,3547.484874725342,1.0,0,api_fail,pre
33,A_degraded,50,linucb_frozen,hard,E,0.75,1588.761568069458,0.35,1,none,pre
34,A_degraded,50,linucb_frozen,simple,A,0.95,930.5102825164795,0.1,1,none,pre
35,A_degraded,50,linucb_frozen,simple,A,0.95,659.2302322387695,0.1,1,none,pre
36,A_degraded,50,linucb_frozen,simple,A,0.95,601.8731594085693,0.1,1,none,pre
37,A_degraded,50,linucb_frozen,hard,E,0.75,1699.6896266937256,0.35,1,none,pre
38,A_degraded,50,linucb_frozen,hard,D,0.95,3017.197847366333,1.0,1,none,pre
39,A_degraded,50,linucb_frozen,hard,E,0.75,999.9427795410156,0.35,1,none,pre
40,A_degraded,50,linucb_frozen,simple,A,0.95,709.8321914672852,0.1,1,none,pre
41,A_degraded,50,linucb_frozen,hard,D,0.95,3749.300718307495,1.0,0,api_fail,pre
42,A_degraded,50,linucb_frozen,simple,A,0.95,669.7745323181152,0.1,1,none,pre
43,A_degraded,50,linucb_frozen,hard,E,0.75,1520.6260681152344,0.35,1,none,pre
44,A_degraded,50,linucb_frozen,simple,A,0.95,560.924768447876,0.1,1,none,pre
45,A_degraded,50,linucb_frozen,simple,A,0.95,748.2061386108398,0.1,1,none,pre
46,A_degraded,50,linucb_frozen,hard,E,0.75,1937.1509552001953,0.35,1,none,pre
47,A_degraded,50,linucb_frozen,hard,D,0.95,3828.634023666382,1.0,1,none,pre
48,A_degraded,50,linucb_frozen,hard,E,0.75,1454.2908668518066,0.35,1,none,pre
49,A_degraded,50,linucb_frozen,simple,A,0.95,650.0065326690674,0.1,1,none,pre
50,A_degraded,50,linucb_frozen,hard,D,0.95,4142.200946807861,1.0,0,api_fail,post
51,A_degraded,50,linucb_frozen,hard,D,0.95,2868.0853843688965,1.0,1,none,post
52,A_degraded,50,linucb_frozen,simple,A,0.95,639.0659809112549,0.1,1,none,post
53,A_degraded,50,linucb_frozen,simple,A,0.95,728.4436225891113,0.1,1,none,post
54,A_degraded,50,linucb_frozen,hard,D,0.95,2520.5254554748535,1.0,1,none,post
55,A_degraded,50,linucb_frozen,simple,A,0.95,579.4222354888916,0.1,1,none,post
56,A_degraded,50,linucb_frozen,hard,D,0.95,3861.825704574585,1.0,0,api_fail,post
57,A_degraded,50,linucb_frozen,simple,A,0.95,955.0669193267822,0.1,1,none,post
58,A_degraded,50,linucb_frozen,simple,A,0.95,687.5054836273193,0.1,1,none,post
59,A_degraded,50,linucb_frozen,simple,A,0.95,549.5479106903076,0.1,1,none,post
