t,shock_type,shock_point,policy,task_difficulty,chosen_agent,match_score,latency_ms,call_cost,success,error_type,phase
0,A_degraded,50,random,hard,B,0.6,9458.067417144775,0.1,0,api_fail,pre
1,A_degraded,50,random,simple,F,0.6,240.9656047821045,0.6,0,logic_error,pre
2,A_degraded,50,random,simple,D,0.8,1882.0879459381104,1.0,1,none,pre
3,A_degraded,50,random,hard,B,0.6,13396.794080734253,0.1,0,api_fail,pre
4,A_degraded,50,random,hard,F,0.9,232.15532302856445,0.6,0,logic_error,pre
5,A_degraded,50,random,simple,J,0.92,1006.5710544586182,0.1,1,none,pre
6,A_degraded,50,random,simple,D,0.8,1848.8469123840332,1.0,1,none,pre
7,A_degraded,50,random,simple,J,0.92,639.1940116882324,0.1,1,none,pre
8,A_degraded,50,random,hard,H,0.2,619.8594570159912,0.075,1,none,pre
9,A_degraded,50,random,simple,E,0.75,2679.8007488250732,0.35,1,none,pre
10,A_degraded,50,random,hard,D,0.95,3299.1223335266113,1.0,1,none,pre
11,A_degraded,50,random,hard,D,0.95,4711.012363433838,1.0,0,api_fail,pre
12,A_degraded,50,random,simple,F,0.6,241.73712730407715,0.6,0,logic_error,pre
13,A_degraded,50,random,hard,I,0.2,2037.0635986328125,0.1,1,none,pre
14,A_degraded,50,random,simple,A,0.95,741.0745620727539,0.1,1,none,pre
15,A_degraded,50,random,simple,A,0.95,559.7383975982666,0.1,1,none,pre
16,A_degraded,50,random,hard,B,0.6,9351.576328277588,0.1,0,api_fail,pre
17,A_degraded,50,random,simple,G,0.9,257.72881507873535,0.25,0,logic_error,pre
18,A_degraded,50,random,simple,C,0.85,5449.026823043823,0.15,1,none,pre
19,A_degraded,50,random,hard,E,0.75,1489.9442195892334,0.35,1,none,pre
20,A_degraded,50,random,hard,H,0.2,687.3519420623779,0.075,1,none,pre
21,A_degraded,50,random,simple,B,0.6,5461.834907531738,0.1,0,api_fail,pre
22,A_degraded,50,random,simple,E,0.75,1450.179100036621,0.35,1,none,pre
23,A_degraded,50,random,hard,H,0.2,969.5117473602295,0.075,1,none,pre
24,A_degraded,50,random,hard,B,0.6,7659.750938415527,0.1,0,api_fail,pre
25,A_degraded,50,random,hard,D,0.95,2018.7797546386719,1.0,1,none,pre
26,A_degraded,50,random,simple,A,0.95,660.4554653167725,0.1,1,none,pre
27,A_degraded,50,random,hard,E,0.75,2072.283983230591,0.35,1,none,pre
28,A_degraded,50,random,hard,E,0.75,1458.1177234649658,0.35,1,none,pre
29,A_degraded,50,random,hard,A,0.2,900.2490043640137,0.1,1,none,pre
30,A_degraded,50,random,hard,F,0.9,270.65157890319824,0.6,0,logic_error,pre
31,A_degraded,50,random,simple,E,0.75,1348.2840061187744,0.35,1,none,pre
32,A_degraded,50,random,hard,B,0.6,10761.351585388184,0.1,0,api_fail,pre
33,A_degraded,50,random,hard,C,0.55,3739.8483753204346,0.15,1,none,pre
34,A_degraded,50,random,simple,H,0.95,1209.099531173706,0.075,1,none,pre
35,A_degraded,50,random,simple,F,0.6,219.9082374572754,0.6,0,logic_error,pre
36,A_degraded,50,random,simple,G,0.9,251.67346000671387,0.25,0,logic_error,pre
37,A_degraded,50,random,hard,J,0.35,717.2324657440186,0.1,1,none,pre
38,A_degraded,50,random,hard,I,0.2,1712.1789455413818,0.1,1,none,pre
39,A_degraded,50,random,hard,C,0.55,4137.03179359436,0.15,1,none,pre
40,A_degraded,50,random,simple,F,0.6,259.7694396972656,0.6,0,logic_error,pre
41,A_degraded,50,random,hard,G,0.45,250.16069412231445,0.25,0,logic_error,pre
42,A_degraded,50,random,simple,A,0.95,638.1123065948486,0.1,1,none,pre
43,A_degraded,50,random,hard,G,0.45,299.6327877044678,0.25,0,logic_error,pre
44,A_degraded,50,random,simple,G,0.9,230.2098274230957,0.25,0,logic_error,pre
45,A_degraded,50,random,simple,C,0.85,852.1559238433838,0.15,1,none,pre
46,A_degraded,50,random,hard,B,0.6,7896.930694580078,0.1,0,api_fail,pre
47,A_degraded,50,random,hard,I,0.2,929.3031692504883,0.1,1,none,pre
48,A_degraded,50,random,hard,J,0.35,899.7330665588379,0.1,1,none,pre
49,A_degraded,50,random,simple,B,0.6,11939.312934875488,0.1,0,api_fail,pre
50,A_degraded,50,random,hard,G,0.45,230.5164337158203,0.25,0,logic_error,post
51,A_degraded,50,random,hard,I,0.2,819.1728591918945,0.1,1,none,post
52,A_degraded,50,random,simple,C,0.85,2390.1021480560303,0.15,1,none,post
53,A_degraded,50,random,simple,F,0.6,260.969877243042,0.6,0,logic_error,post
54,A_degraded,50,random,hard,C,0.55,1959.7420692443848,0.15,1,none,post
55,A_degraded,50,random,simple,G,0.9,229.92753982543945,0.25,0,logic_error,post
56,A_degraded,50,random,hard,G,0.45,229.94685173034668,0.25,0,logic_error,post
57,A_degraded,50,random,simple,B,0.6,9101.863145828247,0.1,0,api_fail,post
58,A_degraded,50,random,simple,J,0.92,969.9201583862305,0.1,1,none,post
59,A_degraded,50,random,simple,B,0.6,3487.868547439575,0.1,0,api_fail,post
60,A_degraded,50,random,simple,G,0.9,279.87003326416016,0.25,0,logic_error,post
61,A_degraded,50,random,hard,G,0.45,251.9524097442627,0.25,0,logic_error,post
62,A_degraded,50,random,hard,C,0.55,858.8714599609375,0.15,1,none,post
63,A_degraded,50,random,hard,I,0.2,1468.5077667236328,0.1,1,none,post
64,A_degraded,50,random,hard,H,0.2,800.147294998169,0.075,1,none,post
65,A_degraded,50,random,hard,H,0.2,650.1772403717041,0.075,1,none,post
66,A_degraded,50,random,simple,I,0.95,970.1583385467529,0.1,1,none,post
67,A_degraded,50,random,hard,C,0.55,1639.6071910858154,0.15,1,none,post
68,A_degraded,50,random,hard,F,0.9,250.03981590270996,0.6,0,logic_error,post
69,A_degraded,50,random,hard,I,0.2,850.391149520874,0.1,1,none,post
70,A_degraded,50,random,hard,C,0.55,968.4245586395264,0.15,1,none,post
71,A_degraded,50,random,simple,C,0.85,1028.3997058868408,0.15,1,none,post
72,A_degraded,50,random,hard,I,0.2,859.2376708984375,0.1,1,none,post
73,A_degraded,50,random,hard,B,0.6,4610.864639282227,0.1,0,api_fail,post
74,A_degraded,50,random,simple,I,0.95,1418.3979034423828,0.1,1,none,post
75,A_degraded,50,random,simple,J,0.92,639.5800113677979,0.1,1,none,post
76,A_degraded,50,random,hard,D,0.95,3809.8652362823486,1.0,0,api_fail,post
77,A_degraded,50,random,simple,F,0.6,272.7174758911133,0.6,0,logic_error,post
78,A_degraded,50,random,hard,G,0.45,267.44794845581055,0.25,0,logic_error,post
79,A_degraded,50,random,simple,G,0.9,230.29613494873047,0.25,0,logic_error,post
80,A_degraded,50,random,simple,F,0.6,291.74256324768066,0.6,0,logic_error,post
81,A_degraded,50,random,simple,H,0.95,810.4329109191895,0.075,1,none,post
82,A_degraded,50,random,hard,I,0.2,1457.7300548553467,0.1,1,none,post
83,A_degraded,50,random,hard,F,0.9,252.34365463256836,0.6,0,logic_error,post
84,A_degraded,50,random,simple,J,0.92,597.785234451294,0.1,1,none,post
85,A_degraded,50,random,simple,H,0.95,749.4828701019287,0.075,1,none,post
86,A_degraded,50,random,hard,E,0.75,1879.772424697876,0.35,1,none,post
87,A_degraded,50,random,hard,A,0.2,619.3084716796875,0.1,1,none,post
88,A_degraded,50,random,hard,F,0.9,249.28784370422363,0.6,0,logic_error,post
89,A_degraded,50,random,hard,D,0.95,2529.700517654419,1.0,1,none,post
90,A_degraded,50,random,simple,I,0.95,949.0971565246582,0.1,1,none,post
91,A_degraded,50,random,simple,J,0.92,759.8435878753662,0.1,1,none,post
92,A_degraded,50,random,hard,I,0.2,1008.5160732269287,0.1,1,none,post
93,A_degraded,50,random,hard,G,0.45,242.35248565673828,0.25,0,logic_error,post
94,A_degraded,50,random,hard,E,0.75,1786.8950366973877,0.35,1,none,post
95,A_degraded,50,random,hard,B,0.6,7460.688829421997,0.1,0,api_fail,post
96,A_degraded,50,random,simple,C,0.85,2259.406566619873,0.15,1,none,post
97,A_degraded,50,random,simple,I,0.95,3571.8467235565186,0.1,1,none,post
98,A_degraded,50,random,hard,B,0.6,8967.326641082764,0.1,0,api_fail,post
99,A_degraded,50,random,hard,D,0.95,4320.069313049316,1.0,0,api_fail,post
