t,shock_type,shock_point,policy,task_difficulty,chosen_agent,match_score,latency_ms,call_cost,success,error_type,phase
0,A_degraded,50,random_topL,hard,D,0.95,3397.0677852630615,1.0,1,none,pre
1,A_degraded,50,random_topL,simple,H,0.95,780.3688049316406,0.075,1,none,pre
2,A_degraded,50,random_topL,simple,H,0.95,671.8895435333252,0.075,1,none,pre
3,A_degraded,50,random_topL,hard,D,0.95,3450.455904006958,1.0,0,api_fail,pre
4,A_degraded,50,random_topL,hard,E,0.75,1853.7819385528564,0.35,1,none,pre
5,A_degraded,50,random_topL,simple,I,0.95,1563.8532638549805,0.1,1,none,pre
6,A_degraded,50,random_topL,simple,I,0.95,1129.326581954956,0.1,1,none,pre
7,A_degraded,50,random_topL,simple,H,0.95,759.0174674987793,0.075,1,none,pre
8,A_degraded,50,random_topL,hard,F,0.9,340.93761444091797,0.6,0,logic_error,pre
9,A_degraded,50,random_topL,simple,A,0.95,689.8665428161621,0.1,1,none,pre
10,A_degraded,50,random_topL,hard,D,0.95,1719.9690341949463,1.0,1,none,pre
11,A_degraded,50,random_topL,hard,E,0.75,1540.0590896606445,0.35,1,none,pre
12,A_degraded,50,random_topL,simple,H,0.95,901.2222290039062,0.075,1,none,pre
13,A_degraded,50,random_topL,hard,E,0.75,3227.5776863098145,0.35,1,none,pre
14,A_degraded,50,random_topL,simple,A,0.95,598.848819732666,0.1,1,none,pre
15,A_degraded,50,random_topL,simple,A,0.95,769.7610855102539,0.1,1,none,pre
16,A_degraded,50,random_topL,hard,F,0.9,250.23269653320312,0.6,0,logic_error,pre
17,A_degraded,50,random_topL,simple,A,0.95,791.7423248291016,0.1,1,none,pre
18,A_degraded,50,random_topL,simple,I,0.95,1207.090139389038,0.1,1,none,pre
19,A_degraded,50,random_topL,hard,D,0.95,1769.7319984436035,1.0,1,none,pre
20,A_degraded,50,random_topL,hard,F,0.9,540.3890609741211,0.6,0,logic_error,pre
21,A_degraded,50,random_topL,simple,I,0.95,909.6143245697021,0.1,1,none,pre
22,A_degraded,50,random_topL,simple,I,0.95,948.4214782714844,0.1,1,none,pre
23,A_degraded,50,random_topL,hard,E,0.75,5430.3038120269775,0.35,1,none,pre
24,A_degraded,50,random_topL,hard,F,0.9,239.61544036865234,0.6,0,logic_error,pre
25,A_degraded,50,random_topL,hard,F,0.9,239.3515110015869,0.6,0,logic_error,pre
26,A_degraded,50,random_topL,simple,A,0.95,609.5662117004395,0.1,1,none,pre
27,A_degraded,50,random_topL,hard,F,0.9,250.2598762512207,0.6,0,logic_error,pre
28,A_degraded,50,random_topL,hard,E,0.75,4289.882183074951,0.35,1,none,pre
29,A_degraded,50,random_topL,hard,E,0.75,1899.6303081512451,0.35,1,none,pre
30,A_degraded,50,random_topL,hard,E,0.75,4129.662275314331,0.35,1,none,pre
31,A_degraded,50,random_topL,simple,A,0.95,612.0233535766602,0.1,1,none,pre
32,A_degraded,50,random_topL,hard,D,0.95,3600.7447242736816,1.0,0,api_fail,pre
33,A_degraded,50,random_topL,hard,E,0.75,4087.33868598938,0.35,1,none,pre
34,A_degraded,50,random_topL,simple,I,0.95,1450.042486190796,0.1,1,none,pre
35,A_degraded,50,random_topL,simple,A,0.95,589.850664138794,0.1,1,none,pre
36,A_degraded,50,random_topL,simple,I,0.95,859.7233295440674,0.1,1,none,pre
37,A_degraded,50,random_topL,hard,D,0.95,3098.8688468933105,1.0,1,none,pre
38,A_degraded,50,random_topL,hard,D,0.95,4791.20397567749,1.0,0,api_fail,pre
39,A_degraded,50,random_topL,hard,E,0.75,1608.4156036376953,0.35,1,none,pre
40,A_degraded,50,random_topL,simple,H,0.95,699.3410587310791,0.075,1,none,pre
