t,shock_type,shock_point,policy,task_difficulty,chosen_agent,match_score,latency_ms,call_cost,success,error_type,phase
0,A_degraded,250,random,simple,D,0.8,2763.951539993286,1.075,1,none,pre
1,A_degraded,250,random,hard,J,0.35,3551.7923831939697,1.1,1,none,pre
2,A_degraded,250,random,simple,I,0.95,687.7217292785645,0.1,1,none,pre
3,A_degraded,250,random,simple,C,0.85,949.8600959777832,0.15,1,none,pre
4,A_degraded,250,random,simple,A,0.95,560.0378513336182,0.1,1,none,pre
5,A_degraded,250,random,hard,A,0.2,3969.2723751068115,1.35,1,none,pre
6,A_degraded,250,random,hard,I,0.2,3609.665632247925,1.1,1,none,pre
7,A_degraded,250,random,hard,I,0.2,820.0252056121826,0.1,1,none,pre
8,A_degraded,250,random,simple,C,0.85,1529.9842357635498,0.15,1,none,pre
9,A_degraded,250,random,hard,A,0.2,569.8699951171875,0.1,1,none,pre
10,A_degraded,250,random,simple,A,0.95,620.2478408813477,0.35,1,none,pre
11,A_degraded,250,random,hard,J,0.35,1610.203504562378,0.7749999999999999,1,none,pre
12,A_degraded,250,random,simple,D,0.8,4439.573526382446,1.25,1,none,pre
13,A_degraded,250,random,hard,I,0.2,4190.462112426758,1.1,1,none,pre
14,A_degraded,250,random,hard,A,0.2,529.3028354644775,0.35,1,none,pre
15,A_degraded,250,random,hard,J,0.35,649.9578952789307,0.35,1,none,pre
16,A_degraded,250,random,simple,J,0.92,689.6686553955078,0.1,1,none,pre
17,A_degraded,250,random,hard,J,0.35,729.5773029327393,0.1,1,none,pre
18,A_degraded,250,random,simple,I,0.95,859.2994213104248,0.1,1,none,pre
19,A_degraded,250,random,simple,E,0.75,1342.8494930267334,0.35,1,none,pre
20,A_degraded,250,random,simple,E,0.75,4067.371606826782,1.35,1,none,pre
21,A_degraded,250,random,hard,J,0.35,581.5310478210449,0.1,1,none,pre
22,A_degraded,250,random,simple,J,0.92,807.2483539581299,0.1,1,none,pre
23,A_degraded,250,random,hard,F,0.9,9092.176914215088,0.7749999999999999,0,empty,pre
24,A_degraded,250,random,simple,J,0.92,697.9835033416748,0.7,1,none,pre
25,A_degraded,250,random,hard,G,0.45,3661.109447479248,1.325,0,empty,pre
26,A_degraded,250,random,simple,D,0.8,1599.3216037750244,1.0,1,none,pre
27,A_degraded,250,random,simple,I,0.95,639.3065452575684,0.1,1,none,pre
