t,shock_type,shock_point,policy,task_difficulty,chosen_agent,match_score,latency_ms,call_cost,success,error_type,phase
0,A_unavailable,50,random,hard,E,0.75,1051.0578155517578,0.35,1,none,pre
1,A_unavailable,50,random,simple,G,0.9,223.4940528869629,0.25,0,logic_error,pre
2,A_unavailable,50,random,simple,F,0.6,250.69546699523926,0.6,0,logic_error,pre
3,A_unavailable,50,random,hard,I,0.2,1179.7735691070557,0.1,1,none,pre
4,A_unavailable,50,random,hard,A,0.2,936.9046688079834,0.1,1,none,pre
5,A_unavailable,50,random,simple,H,0.95,709.4616889953613,0.075,1,none,pre
6,A_unavailable,50,random,simple,H,0.95,665.6405925750732,0.075,1,none,pre
7,A_unavailable,50,random,simple,G,0.9,270.1551914215088,0.25,0,logic_error,pre
8,A_unavailable,50,random,hard,G,0.45,235.90660095214844,0.25,0,logic_error,pre
9,A_unavailable,50,random,simple,C,0.85,1025.1691341400146,0.15,1,none,pre
10,A_unavailable,50,random,hard,J,0.35,578.7243843078613,0.1,1,none,pre
11,A_unavailable,50,random,hard,E,0.75,1555.3300380706787,0.35,1,none,pre
12,A_unavailable,50,random,simple,B,0.6,7552.975416183472,0.1,0,api_fail,pre
13,A_unavailable,50,random,hard,J,0.35,614.4511699676514,0.1,1,none,pre
14,A_unavailable,50,random,simple,G,0.9,558.1681728363037,0.25,0,logic_error,pre
15,A_unavailable,50,random,simple,A,0.95,624.7735023498535,0.1,1,none,pre
16,A_unavailable,50,random,hard,I,0.2,1126.8246173858643,0.1,1,none,pre
17,A_unavailable,50,random,simple,D,0.8,3017.918348312378,1.0,1,none,pre
18,A_unavailable,50,random,simple,H,0.95,670.5410480499268,0.075,1,none,pre
19,A_unavailable,50,random,hard,I,0.2,917.9840087890625,0.1,1,none,pre
20,A_unavailable,50,random,hard,G,0.45,198.78125190734863,0.25,0,logic_error,pre
21,A_unavailable,50,random,simple,F,0.6,8025.681734085083,0.6,0,logic_error,pre
22,A_unavailable,50,random,simple,D,0.8,2090.425729751587,1.0,1,none,pre
23,A_unavailable,50,random,hard,I,0.2,1795.7191467285156,0.1,1,none,pre
24,A_unavailable,50,random,hard,I,0.2,915.9412384033203,0.1,1,none,pre
25,A_unavailable,50,random,hard,I,0.2,1761.9237899780273,0.1,1,none,pre
26,A_unavailable,50,random,simple,G,0.9,244.7211742401123,0.25,0,logic_error,pre
27,A_unavailable,50,random,hard,C,0.55,3149.2433547973633,0.15,1,none,pre
28,A_unavailable,50,random,hard,D,0.95,3380.4290294647217,1.0,0,api_fail,pre
29,A_unavailable,50,random,hard,G,0.45,212.33510971069336,0.25,0,logic_error,pre
30,A_unavailable,50,random,hard,E,0.75,947.9796886444092,0.35,1,none,pre
31,A_unavailable,50,random,simple,B,0.6,3919.3902015686035,0.1,0,api_fail,pre
32,A_unavailable,50,random,hard,D,0.95,3486.1555099487305,1.0,0,api_fail,pre
33,A_unavailable,50,random,hard,H,0.2,769.791841506958,0.075,1,none,pre
34,A_unavailable,50,random,simple,H,0.95,820.8272457122803,0.075,1,none,pre
35,A_unavailable,50,random,simple,I,0.95,976.306676864624,0.1,1,none,pre
36,A_unavailable,50,random,simple,I,0.95,830.634355545044,0.1,1,none,pre
37,A_unavailable,50,random,hard,J,0.35,596.1747169494629,0.1,1,none,pre
38,A_unavailable,50,random,hard,E,0.75,1507.1675777435303,0.35,1,none,pre
39,A_unavailable,50,random,hard,F,0.9,241.99581146240234,0.6,0,logic_error,pre
40,A_unavailable,50,random,simple,B,0.6,5165.7750606536865,0.1,0,api_fail,pre
41,A_unavailable,50,random,hard,J,0.35,848.9682674407959,0.1,1,none,pre
42,A_unavailable,50,random,simple,J,0.92,644.362211227417,0.1,1,none,pre
43,A_unavailable,50,random,hard,E,0.75,1809.9355697631836,0.35,1,none,pre
44,A_unavailable,50,random,simple,H,0.95,883.713960647583,0.075,1,none,pre
45,A_unavailable,50,random,simple,F,0.6,219.88201141357422,0.6,0,logic_error,pre
46,A_unavailable,50,random,hard,C,0.55,927.1576404571533,0.15,1,none,pre
47,A_unavailable,50,random,hard,D,0.95,2724.6146202087402,1.0,1,none,pre
48,A_unavailable,50,random,hard,F,0.9,253.19814682006836,0.6,0,logic_error,pre
49,A_unavailable,50,random,simple,H,0.95,776.8468856811523,0.075,1,none,pre
50,A_unavailable,50,random,hard,I,0.2,1285.9282493591309,0.1,1,none,post
51,A_unavailable,50,random,hard,D,0.95,1904.4079780578613,1.0,1,none,post
52,A_unavailable,50,random,simple,D,0.8,1855.433702468872,1.0,1,none,post
53,A_unavailable,50,random,simple,B,0.6,3884.2597007751465,0.1,0,api_fail,post
54,A_unavailable,50,random,hard,E,0.75,1092.8757190704346,0.35,1,none,post
55,A_unavailable,50,random,simple,F,0.6,250.95462799072266,0.6,0,logic_error,post
56,A_unavailable,50,random,hard,A,0.2,564.0482902526855,0.1,1,none,post
57,A_unavailable,50,random,simple,C,0.85,957.080602645874,0.15,1,none,post
58,A_unavailable,50,random,simple,C,0.85,2004.594326019287,0.15,1,none,post
59,A_unavailable,50,random,simple,D,0.8,2169.3899631500244,1.0,1,none,post
60,A_unavailable,50,random,simple,D,0.8,4856.285095214844,1.0,1,none,post
61,A_unavailable,50,random,hard,D,0.95,2899.8429775238037,1.0,1,none,post
62,A_unavailable,50,random,hard,D,0.95,3254.866123199463,1.0,0,api_fail,post
63,A_unavailable,50,random,hard,A,0.2,1102.0863056182861,0.1,1,none,post
64,A_unavailable,50,random,hard,I,0.2,1524.817943572998,0.1,1,none,post
65,A_unavailable,50,random,hard,J,0.35,807.2302341461182,0.1,1,none,post
66,A_unavailable,50,random,simple,B,0.6,9126.665592193604,0.1,0,api_fail,post
67,A_unavailable,50,random,hard,A,0.2,582.3664665222168,0.1,1,none,post
68,A_unavailable,50,random,hard,C,0.55,2850.017547607422,0.15,1,none,post
69,A_unavailable,50,random,hard,B,0.6,10702.72183418274,0.1,0,api_fail,post
70,A_unavailable,50,random,hard,B,0.6,6358.469486236572,0.1,0,api_fail,post
71,A_unavailable,50,random,simple,A,0.95,630.0380229949951,0.1,1,none,post
72,A_unavailable,50,random,hard,A,0.2,701.5290260314941,0.1,1,none,post
73,A_unavailable,50,random,hard,I,0.2,976.4463901519775,0.1,1,none,post
74,A_unavailable,50,random,simple,H,0.95,743.7279224395752,0.075,1,none,post
75,A_unavailable,50,random,simple,H,0.95,971.580982208252,0.075,1,none,post
76,A_unavailable,50,random,hard,J,0.35,590.8527374267578,0.1,1,none,post
77,A_unavailable,50,random,simple,H,0.95,672.203540802002,0.075,1,none,post
78,A_unavailable,50,random,hard,G,0.45,232.73587226867676,0.25,0,logic_error,post
79,A_unavailable,50,random,simple,A,0.95,684.4797134399414,0.1,1,none,post
80,A_unavailable,50,random,simple,A,0.95,583.3792686462402,0.1,1,none,post
81,A_unavailable,50,random,simple,J,0.92,672.809362411499,0.1,1,none,post
82,A_unavailable,50,random,hard,H,0.2,638.3981704711914,0.075,1,none,post
83,A_unavailable,50,random,hard,F,0.9,273.5865116119385,0.6,0,logic_error,post
84,A_unavailable,50,random,simple,E,0.75,1373.1942176818848,0.35,1,none,post
85,A_unavailable,50,random,simple,D,0.8,2070.2779293060303,1.0,1,none,post
86,A_unavailable,50,random,hard,G,0.45,201.98392868041992,0.25,0,logic_error,post
