t,shock_type,shock_point,policy,task_difficulty,chosen_agent,match_score,latency_ms,call_cost,success,error_type,phase
0,A_unavailable,50,linucb_frozen,hard,D,0.95,3397.2227573394775,1.0,0,api_fail,pre
1,A_unavailable,50,linucb_frozen,simple,A,0.95,639.9478912353516,0.1,1,none,pre
2,A_unavailable,50,linucb_frozen,simple,A,0.95,959.1693878173828,0.1,1,none,pre
3,A_unavailable,50,linucb_frozen,hard,D,0.95,3361.528158187866,1.0,0,api_fail,pre
4,A_unavailable,50,linucb_frozen,hard,D,0.95,3277.6901721954346,1.0,0,api_fail,pre
5,A_unavailable,50,linucb_frozen,simple,A,0.95,570.0669288635254,0.1,1,none,pre
6,A_unavailable,50,linucb_frozen,simple,A,0.95,679.8744201660156,0.1,1,none,pre
7,A_unavailable,50,linucb_frozen,simple,A,0.95,749.7818470001221,0.1,1,none,pre
8,A_unavailable,50,linucb_frozen,hard,D,0.95,2498.373031616211,1.0,1,none,pre
9,A_unavailable,50,linucb_frozen,simple,A,0.95,789.1628742218018,0.1,1,none,pre
10,A_unavailable,50,linucb_frozen,hard,D,0.95,2189.405918121338,1.0,1,none,pre
11,A_unavailable,50,linucb_frozen,hard,D,0.95,3788.947343826294,1.0,0,api_fail,pre
12,A_unavailable,50,linucb_frozen,simple,A,0.95,651.2699127197266,0.1,1,none,pre
13,A_unavailable,50,linucb_frozen,hard,E,0.75,1477.2424697875977,0.35,1,none,pre
14,A_unavailable,50,linucb_frozen,simple,A,0.95,599.8990535736084,0.1,1,none,pre
15,A_unavailable,50,linucb_frozen,simple,A,0.95,601.9096374511719,0.1,1,none,pre
16,A_unavailable,50,linucb_frozen,hard,D,0.95,2017.9905891418457,1.0,1,none,pre
17,A_unavailable,50,linucb_frozen,simple,A,0.95,670.1335906982422,0.1,1,none,pre
18,A_unavailable,50,linucb_frozen,simple,A,0.95,749.7143745422363,0.1,1,none,pre
19,A_unavailable,50,linucb_frozen,hard,E,0.75,1518.9423561096191,0.35,1,none,pre
20,A_unavailable,50,linucb_frozen,hard,D,0.95,3509.91153717041,1.0,0,api_fail,pre
21,A_unavailable,50,linucb_frozen,simple,A,0.95,618.3998584747314,0.1,1,none,pre
22,A_unavailable,50,linucb_frozen,simple,A,0.95,589.1819000244141,0.1,1,none,pre
23,A_unavailable,50,linucb_frozen,hard,E,0.75,2069.509744644165,0.35,1,none,pre
24,A_unavailable,50,linucb_frozen,hard,D,0.95,2912.31369972229,1.0,1,none,pre
25,A_unavailable,50,linucb_frozen,hard,E,0.75,1718.216896057129,0.35,1,none,pre
26,A_unavailable,50,linucb_frozen,simple,A,0.95,687.6318454742432,0.1,1,none,pre
27,A_unavailable,50,linucb_frozen,hard,D,0.95,3929.0034770965576,1.0,0,api_fail,pre
28,A_unavailable,50,linucb_frozen,hard,E,0.75,1878.6227703094482,0.35,1,none,pre
29,A_unavailable,50,linucb_frozen,hard,E,0.75,1748.3835220336914,0.35,1,none,pre
30,A_unavailable,50,linucb_frozen,hard,E,0.75,1729.6719551086426,0.35,1,none,pre
31,A_unavailable,50,linucb_frozen,simple,A,0.95,699.9077796936035,0.1,1,none,pre
32,A_unavailable,50,linucb_frozen,hard,D,0.95,1899.021863937378,1.0,1,none,pre
33,A_unavailable,50,linucb_frozen,hard,E,0.75,2340.9667015075684,0.35,1,none,pre
34,A_unavailable,50,linucb_frozen,simple,A,0.95,630.1944255828857,0.1,1,none,pre
35,A_unavailable,50,linucb_frozen,simple,A,0.95,670.1912879943848,0.1,1,none,pre
36,A_unavailable,50,linucb_frozen,simple,A,0.95,609.2865467071533,0.1,1,none,pre
37,A_unavailable,50,linucb_frozen,hard,D,0.95,3071.868658065796,1.0,1,none,pre
38,A_unavailable,50,linucb_frozen,hard,D,0.95,3298.3603477478027,1.0,0,api_fail,pre
39,A_unavailable,50,linucb_frozen,hard,E,0.75,1370.2609539031982,0.35,1,none,pre
40,A_unavailable,50,linucb_frozen,simple,A,0.95,759.4733238220215,0.1,1,none,pre
41,A_unavailable,50,linucb_frozen,hard,E,0.75,1470.4372882843018,0.35,1,none,pre
42,A_unavailable,50,linucb_frozen,simple,A,0.95,621.2637424468994,0.1,1,none,pre
43,A_unavailable,50,linucb_frozen,hard,E,0.75,2267.3370838165283,0.35,1,none,pre
44,A_unavailable,50,linucb_frozen,simple,A,0.95,609.886884689331,0.1,1,none,pre
45,A_unavailable,50,linucb_frozen,simple,A,0.95,770.1139450073242,0.1,1,none,pre
46,A_unavailable,50,linucb_frozen,hard,D,0.95,2728.55544090271,1.0,1,none,pre
47,A_unavailable,50,linucb_frozen,hard,D,0.95,3418.3292388916016,1.0,0,api_fail,pre
48,A_unavailable,50,linucb_frozen,hard,E,0.75,1740.906000137329,0.35,1,none,pre
49,A_unavailable,50,linucb_frozen,simple,A,0.95,599.5030403137207,0.1,1,none,pre
50,A_unavailable,50,linucb_frozen,hard,E,0.75,1521.1238861083984,0.35,1,none,post
51,A_unavailable,50,linucb_frozen,hard,E,0.75,1653.289556503296,0.35,1,none,post
52,A_unavailable,50,linucb_frozen,simple,A,0.95,667.5794124603271,0.1,1,none,post
53,A_unavailable,50,linucb_frozen,simple,A,0.95,667.3967838287354,0.1,1,none,post
54,A_unavailable,50,linucb_frozen,hard,E,0.75,2300.417900085449,0.35,1,none,post
55,A_unavailable,50,linucb_frozen,simple,A,0.95,739.7589683532715,0.1,1,none,post
56,A_unavailable,50,linucb_frozen,hard,E,0.75,1121.1509704589844,0.35,1,none,post
57,A_unavailable,50,linucb_frozen,simple,A,0.95,719.0933227539062,0.1,1,none,post
58,A_unavailable,50,linucb_frozen,simple,A,0.95,570.8861351013184,0.1,1,none,post
59,A_unavailable,50,linucb_frozen,simple,A,0.95,550.0907897949219,0.1,1,none,post
60,A_unavailable,50,linucb_frozen,simple,A,0.95,790.0536060333252,0.1,1,none,post
61,A_unavailable,50,linucb_frozen,hard,E,0.75,1659.8491668701172,0.35,1,none,post
62,A_unavailable,50,linucb_frozen,hard,E,0.75,1310.3704452514648,0.35,1,none,post
63,A_unavailable,50,linucb_frozen,hard,E,0.75,978.7211418151855,0.35,1,none,post
64,A_unavailable,50,linucb_frozen,hard,E,0.75,1179.811954498291,0.35,1,none,post
65,A_unavailable,50,linucb_frozen,hard,E,0.75,1609.4822883605957,0.35,1,none,post
66,A_unavailable,50,linucb_frozen,simple,A,0.95,560.5118274688721,0.1,1,none,post
67,A_unavailable,50,linucb_frozen,hard,E,0.75,919.5680618286133,0.35,1,none,post
68,A_unavailable,50,linucb_frozen,hard,E,0.75,1222.0077514648438,0.35,1,none,post
69,A_unavailable,50,linucb_frozen,hard,E,0.75,1499.375343322754,0.35,1,none,post
70,A_unavailable,50,linucb_frozen,hard,E,0.75,2548.259735107422,0.35,1,none,post
71,A_unavailable,50,linucb_frozen,simple,A,0.95,619.884729385376,0.1,1,none,post
72,A_unavailable,50,linucb_frozen,hard,E,0.75,1782.9949855804443,0.35,1,none,post
73,A_unavailable,50,linucb_frozen,hard,E,0.75,2306.6914081573486,0.35,1,none,post
74,A_unavailable,50,linucb_frozen,simple,A,0.95,669.7039604187012,0.1,1,none,post
75,A_unavailable,50,linucb_frozen,simple,A,0.95,838.2163047790527,0.1,1,none,post
76,A_unavailable,50,linucb_frozen,hard,E,0.75,1539.679765701294,0.35,1,none,post
77,A_unavailable,50,linucb_frozen,simple,A,0.95,699.4540691375732,0.1,1,none,post
78,A_unavailable,50,linucb_frozen,hard,E,0.75,2181.6916465759277,0.35,1,none,post
79,A_unavailable,50,linucb_frozen,simple,A,0.95,757.9391002655029,0.1,1,none,post
80,A_unavailable,50,linucb_frozen,simple,A,0.95,639.0800476074219,0.1,1,none,post
81,A_unavailable,50,linucb_frozen,simple,A,0.95,918.6398983001709,0.1,1,none,post
82,A_unavailable,50,linucb_frozen,hard,E,0.75,2019.0305709838867,0.35,1,none,post
83,A_unavailable,50,linucb_frozen,hard,E,0.75,1682.1932792663574,0.35,1,none,post
84,A_unavailable,50,linucb_frozen,simple,A,0.95,818.2270526885986,0.1,1,none,post
85,A_unavailable,50,linucb_frozen,simple,A,0.95,660.0291728973389,0.1,1,none,post
86,A_unavailable,50,linucb_frozen,hard,E,0.75,1400.1672267913818,0.35,1,none,post
87,A_unavailable,50,linucb_frozen,hard,E,0.75,1990.380048751831,0.35,1,none,post
88,A_unavailable,50,linucb_frozen,hard,E,0.75,2149.113416671753,0.35,1,none,post
89,A_unavailable,50,linucb_frozen,hard,E,0.75,1450.4058361053467,0.35,1,none,post
90,A_unavailable,50,linucb_frozen,simple,A,0.95,629.3623447418213,0.1,1,none,post
91,A_unavailable,50,linucb_frozen,simple,A,0.95,950.7789611816406,0.1,1,none,post
92,A_unavailable,50,linucb_frozen,hard,E,0.75,1559.659481048584,0.35,1,none,post
93,A_unavailable,50,linucb_frozen,hard,E,0.75,1399.7986316680908,0.35,1,none,post
94,A_unavailable,50,linucb_frozen,hard,E,0.75,1440.042495727539,0.35,1,none,post
95,A_unavailable,50,linucb_frozen,hard,E,0.75,999.7470378875732,0.35,1,none,post
96,A_unavailable,50,linucb_frozen,simple,A,0.95,638.8311386108398,0.1,1,none,post
97,A_unavailable,50,linucb_frozen,simple,A,0.95,729.7501564025879,0.1,1,none,post
98,A_unavailable,50,linucb_frozen,hard,E,0.75,1781.4109325408936,0.35,1,none,post
99,A_unavailable,50,linucb_frozen,hard,E,0.75,1109.938144683838,0.35,1,none,post
