t,shock_type,shock_point,policy,task_difficulty,chosen_agent,match_score,latency_ms,call_cost,success,error_type,phase
0,A_unavailable,50,linucb,hard,D,0.95,3313.8957023620605,1.0,0,api_fail,pre
1,A_unavailable,50,linucb,simple,A,0.95,741.4727210998535,0.1,1,none,pre
2,A_unavailable,50,linucb,simple,A,0.95,675.8139133453369,0.1,1,none,pre
3,A_unavailable,50,linucb,hard,D,0.95,3369.6539402008057,1.0,0,api_fail,pre
4,A_unavailable,50,linucb,hard,D,0.95,3717.1099185943604,1.0,0,api_fail,pre
5,A_unavailable,50,linucb,simple,A,0.95,607.5968742370605,0.1,1,none,pre
6,A_unavailable,50,linucb,simple,A,0.95,705.5790424346924,0.1,1,none,pre
7,A_unavailable,50,linucb,simple,A,0.95,736.3829612731934,0.1,1,none,pre
8,A_unavailable,50,linucb,hard,D,0.95,2389.8236751556396,1.0,1,none,pre
9,A_unavailable,50,linucb,simple,A,0.95,627.9504299163818,0.1,1,none,pre
10,A_unavailable,50,linucb,hard,D,0.95,3598.297357559204,1.0,0,api_fail,pre
11,A_unavailable,50,linucb,hard,E,0.75,1061.5007877349854,0.35,1,none,pre
12,A_unavailable,50,linucb,simple,A,0.95,517.1835422515869,0.1,1,none,pre
13,A_unavailable,50,linucb,hard,D,0.95,3100.6076335906982,1.0,1,none,pre
14,A_unavailable,50,linucb,simple,A,0.95,606.3873767852783,0.1,1,none,pre
15,A_unavailable,50,linucb,simple,A,0.95,623.2955455780029,0.1,1,none,pre
16,A_unavailable,50,linucb,hard,D,0.95,1920.936107635498,1.0,1,none,pre
17,A_unavailable,50,linucb,simple,A,0.95,1020.9009647369385,0.1,1,none,pre
18,A_unavailable,50,linucb,simple,A,0.95,547.051191329956,0.1,1,none,pre
19,A_unavailable,50,linucb,hard,E,0.75,708.5442543029785,0.35,1,none,pre
20,A_unavailable,50,linucb,hard,D,0.95,2473.6645221710205,1.0,1,none,pre
21,A_unavailable,50,linucb,simple,A,0.95,602.6499271392822,0.1,1,none,pre
22,A_unavailable,50,linucb,simple,A,0.95,777.6446342468262,0.1,1,none,pre
23,A_unavailable,50,linucb,hard,D,0.95,5434.4801902771,1.0,0,api_fail,pre
24,A_unavailable,50,linucb,hard,E,0.75,738.3894920349121,0.35,1,none,pre
25,A_unavailable,50,linucb,hard,E,0.75,664.884090423584,0.35,1,none,pre
26,A_unavailable,50,linucb,simple,A,0.95,916.5139198303223,0.1,1,none,pre
27,A_unavailable,50,linucb,hard,D,0.95,3835.719585418701,1.0,0,api_fail,pre
28,A_unavailable,50,linucb,hard,E,0.75,682.8022003173828,0.35,1,none,pre
29,A_unavailable,50,linucb,hard,E,0.75,925.8663654327393,0.35,1,none,pre
30,A_unavailable,50,linucb,hard,E,0.75,1714.9267196655273,0.35,1,none,pre
31,A_unavailable,50,linucb,simple,A,0.95,689.3272399902344,0.1,1,none,pre
32,A_unavailable,50,linucb,hard,D,0.95,3083.282709121704,1.0,1,none,pre
33,A_unavailable,50,linucb,hard,E,0.75,1711.0586166381836,0.35,1,none,pre
34,A_unavailable,50,linucb,simple,A,0.95,1328.7310600280762,0.1,1,none,pre
35,A_unavailable,50,linucb,simple,A,0.95,720.3316688537598,0.1,1,none,pre
36,A_unavailable,50,linucb,simple,A,0.95,681.7374229431152,0.1,1,none,pre
37,A_unavailable,50,linucb,hard,D,0.95,3771.764039993286,1.0,0,api_fail,pre
38,A_unavailable,50,linucb,hard,E,0.75,1069.5292949676514,0.35,1,none,pre
39,A_unavailable,50,linucb,hard,E,0.75,1561.187982559204,0.35,1,none,pre
40,A_unavailable,50,linucb,simple,A,0.95,572.401762008667,0.1,1,none,pre
41,A_unavailable,50,linucb,hard,D,0.95,2201.2858390808105,1.0,1,none,pre
42,A_unavailable,50,linucb,simple,A,0.95,520.6179618835449,0.1,1,none,pre
43,A_unavailable,50,linucb,hard,E,0.75,1526.7908573150635,0.35,1,none,pre
44,A_unavailable,50,linucb,simple,A,0.95,962.4710083007812,0.1,1,none,pre
45,A_unavailable,50,linucb,simple,A,0.95,602.651834487915,0.1,1,none,pre
46,A_unavailable,50,linucb,hard,D,0.95,1877.8021335601807,1.0,1,none,pre
47,A_unavailable,50,linucb,hard,D,0.95,1510.8718872070312,1.0,1,none,pre
48,A_unavailable,50,linucb,hard,E,0.75,1215.8830165863037,0.35,1,none,pre
49,A_unavailable,50,linucb,simple,A,0.95,583.9123725891113,0.1,1,none,pre
50,A_unavailable,50,linucb,hard,D,0.95,2811.3842010498047,1.0,0,api_fail,post
51,A_unavailable,50,linucb,hard,E,0.75,927.0608425140381,0.35,1,none,post
52,A_unavailable,50,linucb,simple,A,0.95,639.6157741546631,0.1,1,none,post
53,A_unavailable,50,linucb,simple,A,0.95,614.0656471252441,0.1,1,none,post
54,A_unavailable,50,linucb,hard,E,0.75,1737.6782894134521,0.35,1,none,post
55,A_unavailable,50,linucb,simple,A,0.95,655.2824974060059,0.1,1,none,post
56,A_unavailable,50,linucb,hard,E,0.75,808.173418045044,0.35,1,none,post
57,A_unavailable,50,linucb,simple,A,0.95,580.0466537475586,0.1,1,none,post
58,A_unavailable,50,linucb,simple,A,0.95,649.5752334594727,0.1,1,none,post
59,A_unavailable,50,linucb,simple,A,0.95,703.5801410675049,0.1,1,none,post
60,A_unavailable,50,linucb,simple,A,0.95,542.9105758666992,0.1,1,none,post
61,A_unavailable,50,linucb,hard,D,0.95,3089.522123336792,1.0,0,api_fail,post
62,A_unavailable,50,linucb,hard,E,0.75,2726.471424102783,0.35,1,none,post
63,A_unavailable,50,linucb,hard,E,0.75,1758.7459087371826,0.35,1,none,post
64,A_unavailable,50,linucb,hard,E,0.75,859.752893447876,0.35,1,none,post
65,A_unavailable,50,linucb,hard,D,0.95,3407.072067260742,1.0,1,none,post
66,A_unavailable,50,linucb,simple,A,0.95,532.7422618865967,0.1,1,none,post
67,A_unavailable,50,linucb,hard,E,0.75,1515.3121948242188,0.35,1,none,post
68,A_unavailable,50,linucb,hard,D,0.95,3646.2528705596924,1.0,0,api_fail,post
69,A_unavailable,50,linucb,hard,E,0.75,1536.7610454559326,0.35,1,none,post
70,A_unavailable,50,linucb,hard,E,0.75,796.7715263366699,0.35,1,none,post
71,A_unavailable,50,linucb,simple,A,0.95,843.3511257171631,0.1,1,none,post
72,A_unavailable,50,linucb,hard,E,0.75,1154.4098854064941,0.35,1,none,post
73,A_unavailable,50,linucb,hard,E,0.75,1794.5466041564941,0.35,1,none,post
74,A_unavailable,50,linucb,simple,A,0.95,708.4670066833496,0.1,1,none,post
75,A_unavailable,50,linucb,simple,A,0.95,669.6183681488037,0.1,1,none,post
76,A_unavailable,50,linucb,hard,D,0.95,3440.999746322632,1.0,1,none,post
77,A_unavailable,50,linucb,simple,A,0.95,672.2724437713623,0.1,1,none,post
78,A_unavailable,50,linucb,hard,D,0.95,2864.5522594451904,1.0,1,none,post
79,A_unavailable,50,linucb,simple,A,0.95,647.1593379974365,0.1,1,none,post
80,A_unavailable,50,linucb,simple,A,0.95,601.3524532318115,0.1,1,none,post
81,A_unavailable,50,linucb,simple,A,0.95,925.480842590332,0.1,1,none,post
82,A_unavailable,50,linucb,hard,E,0.75,1869.4071769714355,0.35,1,none,post
83,A_unavailable,50,linucb,hard,D,0.95,3950.376033782959,1.0,0,api_fail,post
84,A_unavailable,50,linucb,simple,A,0.95,694.8752403259277,0.1,1,none,post
85,A_unavailable,50,linucb,simple,A,0.95,618.3919906616211,0.1,1,none,post
86,A_unavailable,50,linucb,hard,E,0.75,1948.2629299163818,0.35,1,none,post
87,A_unavailable,50,linucb,hard,E,0.75,2302.6156425476074,0.35,1,none,post
88,A_unavailable,50,linucb,hard,E,0.75,2420.2072620391846,0.35,1,none,post
89,A_unavailable,50,linucb,hard,E,0.75,1906.9178104400635,0.35,1,none,post
90,A_unavailable,50,linucb,simple,A,0.95,572.0841884613037,0.1,1,none,post
91,A_unavailable,50,linucb,simple,A,0.95,800.0636100769043,0.1,1,none,post
92,A_unavailable,50,linucb,hard,D,0.95,2167.677879333496,1.0,1,none,post
93,A_unavailable,50,linucb,hard,E,0.75,4651.98016166687,0.35,1,none,post
94,A_unavailable,50,linucb,hard,D,0.95,2498.3603954315186,1.0,1,none,post
95,A_unavailable,50,linucb,hard,E,0.75,1563.4856224060059,0.35,1,none,post
96,A_unavailable,50,linucb,simple,A,0.95,659.6775054931641,0.1,1,none,post
97,A_unavailable,50,linucb,simple,A,0.95,696.2478160858154,0.1,1,none,post
98,A_unavailable,50,linucb,hard,D,0.95,2819.089412689209,1.0,1,none,post
99,A_unavailable,50,linucb,hard,E,0.75,1510.1819038391113,0.35,1,none,post
