t,shock_type,shock_point,policy,task_difficulty,chosen_agent,match_score,latency_ms,call_cost,success,error_type,phase
0,A_unavailable,50,static_rule,hard,A,0.2,1758.7294578552246,0.1,1,none,pre
1,A_unavailable,50,static_rule,simple,B,0.6,2874.330997467041,0.1,0,api_fail,pre
2,A_unavailable,50,static_rule,simple,B,0.6,9018.04804801941,0.1,0,api_fail,pre
3,A_unavailable,50,static_rule,hard,A,0.2,892.9126262664795,0.1,1,none,pre
4,A_unavailable,50,static_rule,hard,A,0.2,1213.4292125701904,0.1,1,none,pre
5,A_unavailable,50,static_rule,simple,B,0.6,2596.28963470459,0.1,0,api_fail,pre
6,A_unavailable,50,static_rule,simple,B,0.6,6585.872411727905,0.1,0,api_fail,pre
7,A_unavailable,50,static_rule,simple,B,0.6,9502.673149108887,0.1,0,api_fail,pre
8,A_unavailable,50,static_rule,hard,A,0.2,684.4239234924316,0.1,1,none,pre
9,A_unavailable,50,static_rule,simple,B,0.6,7427.974462509155,0.1,0,api_fail,pre
10,A_unavailable,50,static_rule,hard,A,0.2,566.9162273406982,0.1,1,none,pre
11,A_unavailable,50,static_rule,hard,A,0.2,1565.0908946990967,0.1,1,none,pre
12,A_unavailable,50,static_rule,simple,B,0.6,3514.3885612487793,0.1,0,api_fail,pre
13,A_unavailable,50,static_rule,hard,A,0.2,678.8794994354248,0.1,1,none,pre
14,A_unavailable,50,static_rule,simple,B,0.6,9986.523389816284,0.1,0,api_fail,pre
15,A_unavailable,50,static_rule,simple,B,0.6,6780.6689739227295,0.1,0,api_fail,pre
16,A_unavailable,50,static_rule,hard,A,0.2,755.7213306427002,0.1,1,none,pre
17,A_unavailable,50,static_rule,simple,B,0.6,6804.007530212402,0.1,0,api_fail,pre
18,A_unavailable,50,static_rule,simple,B,0.6,8873.515367507935,0.1,0,api_fail,pre
19,A_unavailable,50,static_rule,hard,A,0.2,945.9488391876221,0.1,1,none,pre
20,A_unavailable,50,static_rule,hard,A,0.2,1021.8546390533447,0.1,1,none,pre
21,A_unavailable,50,static_rule,simple,B,0.6,6112.645626068115,0.1,0,api_fail,pre
22,A_unavailable,50,static_rule,simple,B,0.6,7790.157794952393,0.1,0,api_fail,pre
23,A_unavailable,50,static_rule,hard,A,0.2,823.235273361206,0.1,1,none,pre
