t,shock_type,shock_point,policy,task_difficulty,chosen_agent,match_score,latency_ms,call_cost,success,error_type,phase
0,A_degraded,50,linucb,simple,A,0.95,356.891393661499,0.1,1,none,pre
1,A_degraded,50,linucb,hard,E,0.75,4721.999168395996,1.9500000000000002,1,none,pre
2,A_degraded,50,linucb,simple,A,0.95,350.45433044433594,0.1,1,none,pre
3,A_degraded,50,linucb,simple,A,0.95,408.5240364074707,0.1,1,none,pre
4,A_degraded,50,linucb,simple,A,0.95,384.84644889831543,0.1,1,none,pre
5,A_degraded,50,linucb,hard,E,0.75,5607.635974884033,1.9500000000000002,1,none,pre
6,A_degraded,50,linucb,hard,E,0.75,4418.1318283081055,1.9500000000000002,1,none,pre
7,A_degraded,50,linucb,hard,D,0.95,1863.422155380249,1.0,1,none,pre
8,A_degraded,50,linucb,simple,A,0.95,432.99198150634766,0.1,1,none,pre
9,A_degraded,50,linucb,hard,E,0.75,4066.30802154541,1.9500000000000002,1,none,pre
10,A_degraded,50,linucb,simple,A,0.95,417.5450801849365,0.1,1,none,pre
11,A_degraded,50,linucb,hard,E,0.75,3816.5414333343506,1.9500000000000002,1,none,pre
12,A_degraded,50,linucb,simple,A,0.95,355.2744388580322,0.1,1,none,pre
13,A_degraded,50,linucb,hard,D,0.95,1926.1696338653564,1.0,1,none,pre
14,A_degraded,50,linucb,hard,D,0.95,1895.848274230957,1.0,1,none,pre
15,A_degraded,50,linucb,hard,D,0.95,1580.9261798858643,1.0,1,none,pre
16,A_degraded,50,linucb,simple,A,0.95,314.1443729400635,0.1,1,none,pre
17,A_degraded,50,linucb,hard,D,0.95,2128.490686416626,1.0,1,none,pre
18,A_degraded,50,linucb,simple,A,0.95,431.4086437225342,0.1,1,none,pre
19,A_degraded,50,linucb,simple,A,0.95,354.9826145172119,0.1,1,none,pre
20,A_degraded,50,linucb,simple,A,0.95,378.74412536621094,0.1,1,none,pre
21,A_degraded,50,linucb,hard,D,0.95,2738.5926246643066,1.0,1,none,pre
22,A_degraded,50,linucb,simple,A,0.95,468.86372566223145,0.1,1,none,pre
23,A_degraded,50,linucb,hard,E,0.75,5162.338733673096,1.9500000000000002,1,none,pre
24,A_degraded,50,linucb,simple,A,0.95,424.26037788391113,0.1,1,none,pre
25,A_degraded,50,linucb,hard,D,0.95,2860.4953289031982,1.0,1,none,pre
26,A_degraded,50,linucb,simple,A,0.95,456.4318656921387,0.1,1,none,pre
27,A_degraded,50,linucb,simple,A,0.95,376.28936767578125,0.1,1,none,pre
28,A_degraded,50,linucb,hard,E,0.75,4225.173473358154,1.9500000000000002,1,none,pre
29,A_degraded,50,linucb,simple,I,0.95,1590.9976959228516,0.275,1,none,pre
30,A_degraded,50,linucb,simple,A,0.95,424.8073101043701,0.1,1,none,pre
31,A_degraded,50,linucb,simple,A,0.95,378.92627716064453,0.1,1,none,pre
32,A_degraded,50,linucb,simple,A,0.95,457.37624168395996,0.1,1,none,pre
33,A_degraded,50,linucb,hard,D,0.95,2485.9230518341064,1.0,1,none,pre
34,A_degraded,50,linucb,hard,E,0.75,3879.9870014190674,1.35,1,none,pre
35,A_degraded,50,linucb,hard,D,0.95,2873.122215270996,1.0,1,none,pre
36,A_degraded,50,linucb,simple,A,0.95,506.93202018737793,0.1,1,none,pre
37,A_degraded,50,linucb,simple,A,0.95,409.0075492858887,0.1,1,none,pre
38,A_degraded,50,linucb,simple,I,0.95,1806.2098026275635,0.275,1,none,pre
39,A_degraded,50,linucb,hard,D,0.95,1569.9653625488281,1.0,1,none,pre
40,A_degraded,50,linucb,simple,A,0.95,492.20728874206543,0.1,1,none,pre
41,A_degraded,50,linucb,simple,A,0.95,595.5841541290283,0.1,1,none,pre
42,A_degraded,50,linucb,hard,D,0.95,1736.6623878479004,1.0,1,none,pre
43,A_degraded,50,linucb,hard,D,0.95,1737.3979091644287,1.0,1,none,pre
44,A_degraded,50,linucb,simple,A,0.95,368.3955669403076,0.1,1,none,pre
45,A_degraded,50,linucb,hard,D,0.95,2626.039743423462,1.0,1,none,pre
46,A_degraded,50,linucb,hard,D,0.95,2676.093101501465,1.0,1,none,pre
47,A_degraded,50,linucb,simple,A,0.95,402.26078033447266,0.1,1,none,pre
48,A_degraded,50,linucb,simple,A,0.95,358.6585521697998,0.1,1,none,pre
49,A_degraded,50,linucb,simple,A,0.95,396.8696594238281,0.1,1,none,pre
50,A_degraded,50,linucb,simple,A,0.95,451.77364349365234,0.1,1,none,post
51,A_degraded,50,linucb,simple,A,0.95,498.42047691345215,0.1,1,none,post
52,A_degraded,50,linucb,simple,A,0.95,385.5700492858887,0.1,1,none,post
53,A_degraded,50,linucb,simple,A,0.95,389.467716217041,0.1,1,none,post
54,A_degraded,50,linucb,simple,A,0.95,479.8011779785156,0.1,1,none,post
55,A_degraded,50,linucb,simple,A,0.95,384.7036361694336,0.1,1,none,post
56,A_degraded,50,linucb,simple,A,0.95,379.1966438293457,0.1,1,none,post
57,A_degraded,50,linucb,hard,D,0.95,1422.4886894226074,1.0,1,none,post
58,A_degraded,50,linucb,simple,A,0.95,351.56750679016113,0.1,1,none,post
59,A_degraded,50,linucb,simple,A,0.95,361.954927444458,0.1,1,none,post
60,A_degraded,50,linucb,hard,D,0.95,3175.0259399414062,1.0,1,none,post
61,A_degraded,50,linucb,hard,E,0.75,4232.96856880188,1.35,1,none,post
62,A_degraded,50,linucb,hard,D,0.95,2645.5135345458984,1.0,1,none,post
63,A_degraded,50,linucb,simple,A,0.95,479.48741912841797,0.1,1,none,post
64,A_degraded,50,linucb,hard,D,0.95,2106.9095134735107,1.0,1,none,post
65,A_degraded,50,linucb,hard,D,0.95,2440.608024597168,1.0,1,none,post
66,A_degraded,50,linucb,simple,A,0.95,406.16297721862793,0.1,1,none,post
67,A_degraded,50,linucb,simple,A,0.95,408.01453590393066,0.1,1,none,post
68,A_degraded,50,linucb,hard,D,0.95,2471.0488319396973,1.0,1,none,post
69,A_degraded,50,linucb,simple,A,0.95,325.5491256713867,0.1,1,none,post
70,A_degraded,50,linucb,simple,A,0.95,454.0529251098633,0.1,1,none,post
71,A_degraded,50,linucb,simple,A,0.95,409.71827507019043,0.1,1,none,post
72,A_degraded,50,linucb,hard,D,0.95,2094.0771102905273,1.0,1,none,post
73,A_degraded,50,linucb,simple,A,0.95,396.5921401977539,0.1,1,none,post
74,A_degraded,50,linucb,hard,E,0.75,469.6958065032959,0.35,1,none,post
75,A_degraded,50,linucb,hard,E,0.75,4177.361726760864,1.35,1,none,post
76,A_degraded,50,linucb,simple,A,0.95,413.4519100189209,0.1,1,none,post
77,A_degraded,50,linucb,simple,A,0.95,382.218599319458,0.1,1,none,post
78,A_degraded,50,linucb,hard,D,0.95,1628.0710697174072,1.0,1,none,post
79,A_degraded,50,linucb,simple,A,0.95,409.18755531311035,0.1,1,none,post
80,A_degraded,50,linucb,hard,E,0.75,4899.467468261719,1.35,1,none,post
81,A_degraded,50,linucb,simple,A,0.95,447.94487953186035,0.1,1,none,post
82,A_degraded,50,linucb,simple,A,0.95,473.7124443054199,0.1,1,none,post
83,A_degraded,50,linucb,hard,E,0.75,4728.245973587036,1.35,1,none,post
84,A_degraded,50,linucb,simple,A,0.95,510.3113651275635,0.1,1,none,post
85,A_degraded,50,linucb,hard,E,0.75,2902.0400047302246,1.35,1,none,post
86,A_degraded,50,linucb,simple,A,0.95,374.28927421569824,0.1,1,none,post
87,A_degraded,50,linucb,simple,A,0.95,315.3047561645508,0.1,1,none,post
88,A_degraded,50,linucb,simple,A,0.95,310.405969619751,0.1,1,none,post
89,A_degraded,50,linucb,hard,E,0.75,4747.917890548706,1.35,1,none,post
90,A_degraded,50,linucb,hard,D,0.95,2927.1085262298584,1.0,1,none,post
91,A_degraded,50,linucb,hard,E,0.75,3744.8084354400635,1.35,1,none,post
92,A_degraded,50,linucb,simple,A,0.95,323.8177299499512,0.1,1,none,post
93,A_degraded,50,linucb,hard,E,0.75,4525.353908538818,1.35,1,none,post
94,A_degraded,50,linucb,simple,A,0.95,385.9238624572754,0.1,1,none,post
95,A_degraded,50,linucb,hard,D,0.95,2990.1437759399414,1.0,1,none,post
96,A_degraded,50,linucb,simple,A,0.95,397.0317840576172,0.1,1,none,post
97,A_degraded,50,linucb,simple,A,0.95,365.18120765686035,0.1,1,none,post
98,A_degraded,50,linucb,hard,E,0.75,3998.3773231506348,1.35,1,none,post
99,A_degraded,50,linucb,hard,D,0.95,1802.499771118164,1.0,1,none,post
