t,shock_type,shock_point,policy,task_difficulty,chosen_agent,match_score,latency_ms,call_cost,success,error_type,phase
0,A_degraded,50,linucb,hard,D,0.95,3454.6871185302734,1.0,0,api_fail,pre
1,A_degraded,50,linucb,simple,A,0.95,690.7229423522949,0.1,1,none,pre
2,A_degraded,50,linucb,simple,A,0.95,582.4315547943115,0.1,1,none,pre
3,A_degraded,50,linucb,hard,D,0.95,3313.9872550964355,1.0,0,api_fail,pre
4,A_degraded,50,linucb,hard,D,0.95,3278.412342071533,1.0,0,api_fail,pre
5,A_degraded,50,linucb,simple,A,0.95,787.9211902618408,0.1,1,none,pre
6,A_degraded,50,linucb,simple,A,0.95,733.1151962280273,0.1,1,none,pre
7,A_degraded,50,linucb,simple,A,0.95,927.4811744689941,0.1,1,none,pre
8,A_degraded,50,linucb,hard,D,0.95,2129.375696182251,1.0,1,none,pre
9,A_degraded,50,linucb,simple,A,0.95,623.1307983398438,0.1,1,none,pre
10,A_degraded,50,linucb,hard,D,0.95,2345.3850746154785,1.0,1,none,pre
11,A_degraded,50,linucb,hard,D,0.95,3207.6680660247803,1.0,0,api_fail,pre
12,A_degraded,50,linucb,simple,A,0.95,637.617826461792,0.1,1,none,pre
13,A_degraded,50,linucb,hard,E,0.75,897.1939086914062,0.35,1,none,pre
14,A_degraded,50,linucb,simple,A,0.95,621.2127208709717,0.1,1,none,pre
15,A_degraded,50,linucb,simple,A,0.95,659.8384380340576,0.1,1,none,pre
16,A_degraded,50,linucb,hard,D,0.95,3349.5631217956543,1.0,1,none,pre
17,A_degraded,50,linucb,simple,A,0.95,751.605749130249,0.1,1,none,pre
18,A_degraded,50,linucb,simple,A,0.95,605.6997776031494,0.1,1,none,pre
19,A_degraded,50,linucb,hard,E,0.75,1327.0344734191895,0.35,1,none,pre
20,A_degraded,50,linucb,hard,D,0.95,3478.109359741211,1.0,0,api_fail,pre
21,A_degraded,50,linucb,simple,A,0.95,724.0116596221924,0.1,1,none,pre
22,A_degraded,50,linucb,simple,A,0.95,768.1136131286621,0.1,1,none,pre
23,A_degraded,50,linucb,hard,E,0.75,1127.1395683288574,0.35,1,none,pre
24,A_degraded,50,linucb,hard,D,0.95,2487.1599674224854,1.0,1,none,pre
25,A_degraded,50,linucb,hard,E,0.75,958.0316543579102,0.35,1,none,pre
26,A_degraded,50,linucb,simple,A,0.95,664.3240451812744,0.1,1,none,pre
27,A_degraded,50,linucb,hard,D,0.95,3071.8202590942383,1.0,0,api_fail,pre
28,A_degraded,50,linucb,hard,E,0.75,1522.8371620178223,0.35,1,none,pre
29,A_degraded,50,linucb,hard,E,0.75,1783.8997840881348,0.35,1,none,pre
30,A_degraded,50,linucb,hard,E,0.75,1629.0552616119385,0.35,1,none,pre
31,A_degraded,50,linucb,simple,A,0.95,584.9730968475342,0.1,1,none,pre
32,A_degraded,50,linucb,hard,D,0.95,4674.72505569458,1.0,0,api_fail,pre
