t,policy,task_difficulty,chosen_agent,match_score,load,latency_ms,call_cost,success,fallback_used,total_cost_this_task,total_latency_this_task,reward_used_for_update,error_type
45,sop_rule,hard,D,0.95,1.0,65.55604934692383,0.0,0,0,0.0,65.55604934692383,0.0,logic_error
46,sop_rule,easy,A,0.5,0.9814719999999999,62.31498718261719,0.0,0,0,0.0,62.31498718261719,0.0,logic_error
47,sop_rule,easy,A,0.5,1.0,70.3420639038086,0.0,0,0,0.0,70.3420639038086,0.0,logic_error
48,sop_rule,hard,D,0.95,0.9814719999999999,57.56998062133789,0.0,0,0,0.0,57.56998062133789,0.0,logic_error
49,sop_rule,hard,D,0.95,1.0,51.41091346740723,0.0,0,0,0.0,51.41091346740723,0.0,logic_error
50,sop_rule,easy,A,0.5,0.9814719999999999,55.68385124206543,0.0,0,0,0.0,55.68385124206543,0.0,logic_error
51,sop_rule,easy,A,0.5,1.0,57.540178298950195,0.0,0,0,0.0,57.540178298950195,0.0,logic_error
52,sop_rule,hard,D,0.95,0.9814719999999999,63.70997428894043,0.0,0,0,0.0,63.70997428894043,0.0,logic_error
53,sop_rule,easy,A,0.5,1.0,59.272050857543945,0.0,0,0,0.0,59.272050857543945,0.0,logic_error
54,sop_rule,hard,D,0.95,1.0,59.75079536437988,0.0,0,0,0.0,59.75079536437988,0.0,logic_error
55,sop_rule,easy,A,0.5,1.0,67.17061996459961,0.0,0,0,0.0,67.17061996459961,0.0,logic_error
56,sop_rule,hard,D,0.95,1.0,64.88609313964844,0.0,0,0,0.0,64.88609313964844,0.0,logic_error
57,sop_rule,easy,A,0.5,1.0,102.1566390991211,0.0,0,0,0.0,102.1566390991211,0.0,logic_error
58,sop_rule,easy,A,0.5,1.0,64.1777515411377,0.0,0,0,0.0,64.1777515411377,0.0,logic_error
59,sop_rule,hard,D,0.95,0.9814719999999999,72.58009910583496,0.0,0,0,0.0,72.58009910583496,0.0,logic_error
60,sop_rule,hard,D,0.95,1.0,84.31482315063477,0.0,0,0,0.0,84.31482315063477,0.0,logic_error
61,sop_rule,easy,A,0.5,0.9814719999999999,213.2730484008789,0.0,0,0,0.0,213.2730484008789,0.0,logic_error
62,sop_rule,hard,D,0.95,1.0,67.44980812072754,0.0,0,0,0.0,67.44980812072754,0.0,logic_error
63,sop_rule,easy,A,0.5,1.0,52.767038345336914,0.0,0,0,0.0,52.767038345336914,0.0,logic_error
64,sop_rule,easy,A,0.5,1.0,60.047149658203125,0.0,0,0,0.0,60.047149658203125,0.0,logic_error
65,sop_rule,hard,D,0.95,0.9814719999999999,57.59000778198242,0.0,0,0,0.0,57.59000778198242,0.0,logic_error
66,sop_rule,hard,D,0.95,1.0,63.25197219848633,0.0,0,0,0.0,63.25197219848633,0.0,logic_error
67,sop_rule,easy,A,0.5,0.9814719999999999,53.23219299316406,0.0,0,0,0.0,53.23219299316406,0.0,logic_error
68,sop_rule,easy,A,0.5,1.0,61.448097229003906,0.0,0,0,0.0,61.448097229003906,0.0,logic_error
69,sop_rule,easy,A,0.5,1.0,59.22269821166992,0.0,0,0,0.0,59.22269821166992,0.0,logic_error
70,sop_rule,hard,D,0.95,0.8996953599999999,59.1740608215332,0.0,0,0,0.0,59.1740608215332,0.0,logic_error
71,sop_rule,hard,D,0.95,1.0,58.811187744140625,0.0,0,0,0.0,58.811187744140625,0.0,logic_error
72,sop_rule,hard,D,0.95,1.0,55.70101737976074,0.0,0,0,0.0,55.70101737976074,0.0,logic_error
73,sop_rule,hard,D,0.95,1.0,59.26799774169922,0.0,0,0,0.0,59.26799774169922,0.0,logic_error
74,sop_rule,hard,D,0.95,1.0,62.54172325134277,0.0,0,0,0.0,62.54172325134277,0.0,logic_error
75,sop_rule,easy,A,0.5,0.764404086784,55.70411682128906,0.0,0,0,0.0,55.70411682128906,0.0,logic_error
76,sop_rule,easy,A,0.5,0.9726755963699198,53.17401885986328,0.0,0,0,0.0,53.17401885986328,0.0,logic_error
77,sop_rule,hard,D,0.95,0.9814719999999999,69.86808776855469,0.0,0,0,0.0,69.86808776855469,0.0,logic_error
78,sop_rule,hard,D,0.95,1.0,52.3371696472168,0.0,0,0,0.0,52.3371696472168,0.0,logic_error
79,sop_rule,hard,D,0.95,1.0,53.27415466308594,0.0,0,0,0.0,53.27415466308594,0.0,logic_error
80,sop_rule,easy,A,0.5,0.8833090419282739,62.0877742767334,0.0,0,0,0.0,62.0877742767334,0.0,logic_error
81,sop_rule,hard,D,0.95,1.0,60.32109260559082,0.0,0,0,0.0,60.32109260559082,0.0,logic_error
82,sop_rule,hard,D,0.95,1.0,63.124895095825195,0.0,0,0,0.0,63.124895095825195,0.0,logic_error
83,sop_rule,easy,A,0.5,0.9019503794209447,57.569026947021484,0.0,0,0,0.0,57.569026947021484,0.0,logic_error
84,sop_rule,easy,A,0.5,1.0,74.80192184448242,0.0,0,0,0.0,74.80192184448242,0.0,logic_error
85,sop_rule,easy,A,0.5,1.0,74.72991943359375,0.0,0,0,0.0,74.72991943359375,0.0,logic_error
86,sop_rule,easy,A,0.5,1.0,76.85613632202148,0.0,0,0,0.0,76.85613632202148,0.0,logic_error
87,sop_rule,easy,A,0.5,1.0,65.23585319519043,0.0,0,0,0.0,65.23585319519043,0.0,logic_error
88,sop_rule,hard,D,0.95,0.764404086784,62.908172607421875,0.0,0,0,0.0,62.908172607421875,0.0,logic_error
89,sop_rule,easy,A,0.5,1.0,62.3011589050293,0.0,0,0,0.0,62.3011589050293,0.0,logic_error
90,sop_rule,easy,A,0.5,1.0,62.13712692260742,0.0,0,0,0.0,62.13712692260742,0.0,logic_error
91,sop_rule,hard,D,0.95,0.8209199818288659,55.83596229553223,0.0,0,0,0.0,55.83596229553223,0.0,logic_error
92,sop_rule,hard,D,0.95,1.0,71.81072235107422,0.0,0,0,0.0,71.81072235107422,0.0,logic_error
93,sop_rule,easy,A,0.5,0.9814719999999999,69.3962574005127,0.0,0,0,0.0,69.3962574005127,0.0,logic_error
94,sop_rule,easy,A,0.5,1.0,66.27798080444336,0.0,0,0,0.0,66.27798080444336,0.0,logic_error
95,sop_rule,easy,A,0.5,1.0,62.999725341796875,0.0,0,0,0.0,62.999725341796875,0.0,logic_error
96,sop_rule,hard,D,0.95,0.8996953599999999,61.05613708496094,0.0,0,0,0.0,61.05613708496094,0.0,logic_error
97,sop_rule,hard,D,0.95,1.0,85.19721031188965,0.0,0,0,0.0,85.19721031188965,0.0,logic_error
98,sop_rule,easy,A,0.5,0.9814719999999999,66.31660461425781,0.0,0,0,0.0,66.31660461425781,0.0,logic_error
99,sop_rule,easy,A,0.5,1.0,69.31185722351074,0.0,0,0,0.0,69.31185722351074,0.0,logic_error
