t,policy,task_difficulty,chosen_agent,match_score,load,latency_ms,call_cost,success,is_shock,rolling_success,reward_used_for_update
642,random,hard,C,0.75,0.5093250761706656,762.5683837448968,0.35,0,0,0.32,0.0
643,random,hard,B,0.2,0.6375892880349265,493.43652567712195,0.1,0,0,0.3,0.0
644,random,simple,A,0.8,0.8643106929234738,3112.139203773799,1.0,0,0,0.3,0.0
645,random,hard,B,0.2,0.7937491446542471,517.8540402983989,0.1,0,0,0.28,0.0
646,random,simple,B,0.95,0.9984992472957375,645.1145851877857,0.1,1,0,0.28,0.0
647,random,hard,D,0.55,0.5226756424157475,466.8298611272744,0.22,0,0,0.28,0.0
648,random,hard,A,0.95,0.8183231121445922,3154.669991803459,1.0,0,0,0.26,0.0
649,random,hard,D,0.55,0.7047600174867548,657.9883157765759,0.22,1,0,0.26,0.0
650,random,hard,E,0.9,0.45207385401647504,1002.3083726998441,0.6,0,0,0.26,0.0
651,random,hard,B,0.2,0.8269399216987368,527.9755202510285,0.1,0,0,0.26,0.0
652,random,simple,B,0.95,1.0,692.8218258317371,0.1,0,0,0.26,0.0
653,random,hard,C,0.75,0.4248258271212422,525.8319462424214,0.35,0,0,0.26,0.0
654,random,simple,A,0.8,0.6800325975897502,3156.620860011182,1.0,0,0,0.26,0.0
655,random,hard,C,0.75,0.62898512052269,817.8093450430038,0.35,0,0,0.26,0.0
656,random,hard,B,0.2,0.8996953599999999,627.2135474940159,0.1,0,0,0.24,0.0
657,random,hard,E,0.9,0.4847515518934311,929.4300126456001,0.6,0,0,0.24,0.0
658,random,hard,B,0.2,0.9967240867839999,635.9363772594573,0.1,0,0,0.24,0.0
659,random,hard,D,0.55,0.49627635272246456,548.1265740329488,0.22,1,0,0.26,0.0
660,random,hard,E,0.9,0.6303446095719203,1165.7801570812453,0.6,0,0,0.26,0.0
661,random,hard,E,0.9,0.8547032564232899,1424.101359735963,0.6,0,0,0.26,0.0
662,random,simple,B,0.95,0.897730810044602,569.4508932290395,0.1,0,0,0.24,0.0
663,random,hard,C,0.75,0.5262047649289263,616.862870224601,0.35,0,0,0.22,0.0
664,random,simple,B,0.95,0.9952027392985399,596.2573185211012,0.1,0,0,0.22,0.0
665,random,hard,C,0.75,0.7074929699609606,838.0421098112348,0.35,0,0,0.22,0.0
666,random,simple,C,0.75,0.9225938135656453,930.5581792685454,0.35,1,0,0.24,0.0
667,random,hard,D,0.55,0.47847811028356496,462.1446989438217,0.22,0,0,0.24,0.0
668,random,hard,C,0.75,1.0,1048.7151925729586,0.35,0,0,0.22,0.0
669,random,hard,E,0.9,0.6073807994735285,1086.6298458308963,0.6,0,0,0.22,0.0
670,random,hard,C,0.75,1.0,1149.3452866276161,0.35,0,0,0.2,0.0
671,random,simple,C,0.75,1.0,1250.1472110072764,0.35,1,0,0.22,0.0
672,random,simple,C,0.75,1.0,1049.7424837237224,0.35,1,0,0.22,0.0
673,random,hard,A,0.95,0.3599377591296543,2019.286244311485,1.0,0,0,0.22,0.0
674,random,hard,E,0.9,0.6205342335336816,1053.7897940485127,0.6,0,0,0.22,0.0
675,random,hard,A,0.95,0.5787358006700043,2175.386015657242,1.0,0,0,0.2,0.0
676,random,simple,A,0.8,0.8092875045896037,2932.940387255877,1.0,0,0,0.2,0.0
677,random,simple,B,0.95,0.48888014205404884,378.9631966055699,0.1,1,0,0.22,0.0
678,random,hard,D,0.55,0.41726582622753433,506.8825675494287,0.22,0,0,0.22,0.0
679,random,hard,D,0.55,0.6671939270802302,648.236893915589,0.22,0,0,0.22,0.0
680,random,hard,A,0.95,0.7853259614083641,2898.187724069315,1.0,0,0,0.2,0.0
681,random,hard,C,0.75,0.6164783818288659,760.4759244881931,0.35,0,0,0.2,0.0
682,random,hard,A,0.95,0.9081564245146372,3195.25442300605,1.0,0,0,0.2,0.0
683,random,hard,B,0.2,0.5270379359174427,452.26281004214786,0.1,0,0,0.2,0.0
684,random,hard,A,0.95,1.0,3011.8020922873347,1.0,0,0,0.2,0.0
685,random,hard,D,0.55,0.609847586413525,605.718470830084,0.22,1,0,0.22,0.0
686,random,hard,A,0.95,1.0,3602.000469959419,1.0,0,0,0.2,0.0
687,random,hard,B,0.2,0.6160622047136678,502.72988187368344,0.1,0,0,0.18,0.0
688,random,hard,E,0.9,0.4036389861129519,802.0406389653665,0.6,0,0,0.18,0.0
689,random,simple,D,0.85,0.66572276787939,613.866123316492,0.22,1,0,0.18,0.0
690,random,simple,B,0.95,0.7198291427706326,521.3781055330911,0.1,1,0,0.2,0.0
691,random,hard,E,0.9,0.5750686671443656,1018.728154280108,0.6,0,0,0.2,0.0
692,random,hard,D,0.55,0.7536714260723036,679.3432915827152,0.22,0,0,0.2,0.0
693,random,simple,A,0.8,0.70867559636992,2120.9999573737696,1.0,0,0,0.2,0.0
694,random,simple,E,0.6,0.691893194736205,1086.136455260344,0.6,1,0,0.22,0.0
695,random,hard,A,0.95,0.848798381828866,3112.7799824003328,1.0,0,0,0.22,0.0
696,random,hard,D,0.55,0.7519732571801436,622.6029403322057,0.22,0,0,0.2,0.0
697,random,simple,D,0.85,0.9617364663185264,850.9537067074897,0.22,0,0,0.2,0.0
698,random,hard,A,0.95,0.878432330861681,2860.047007188877,1.0,0,0,0.2,0.0
699,random,hard,A,0.95,1.0,3155.6248886372464,1.0,0,0,0.18,0.0
700,random,hard,E,0.9,0.6213180272535316,1060.3959437510744,0.6,0,0,0.18,0.0
701,random,simple,D,0.85,0.8767488963940167,695.380740128579,0.22,1,0,0.2,0.0
702,random,simple,C,0.75,0.3420778912507337,610.5613224534272,0.35,1,0,0.22,0.0
703,random,hard,E,0.9,0.7234108386685187,1174.7863188427661,0.6,0,0,0.22,0.0
704,random,hard,C,0.75,0.5649051189845682,736.6073767279158,0.35,0,0,0.22,0.0
705,random,hard,B,0.2,0.4057960632626142,418.20174797695773,0.1,0,0,0.22,0.0
706,random,simple,B,0.95,0.6571005356711005,503.59476183872744,0.1,1,0,0.24,0.0
707,random,hard,E,0.9,0.7338261233232193,1083.7404202322552,0.6,1,0,0.26,0.0
708,random,hard,D,0.55,0.658305878100494,583.6147786278506,0.22,0,0,0.26,0.0
709,random,hard,C,0.75,0.5981184612518582,769.1041812477054,0.35,0,0,0.24,0.0
710,random,hard,A,0.95,0.5450808588882738,2420.461430621364,1.0,0,0,0.24,0.0
711,random,hard,B,0.2,0.6467729252200167,528.2616727855827,0.1,0,0,0.24,0.0
712,random,simple,C,0.75,0.7076009840262263,917.2982967654921,0.35,1,0,0.26,0.0
713,random,hard,C,0.75,0.9226888659430792,918.9385755614582,0.35,0,0,0.26,0.0
714,random,hard,A,0.95,0.6268824619001125,2396.428351447195,1.0,0,0,0.26,0.0
715,random,hard,D,0.55,0.5690335473265433,546.9761866407783,0.22,0,0,0.26,0.0
716,random,hard,E,0.9,0.5322401040530823,1062.9081301732285,0.6,0,0,0.24,0.0
717,random,hard,C,0.75,0.8533322316297267,1006.5201465505395,0.35,0,0,0.24,0.0
718,random,hard,B,0.2,0.564320310930208,413.9649980451796,0.1,0,0,0.24,0.0
719,random,hard,B,0.2,0.7966018736185829,574.6585649340269,0.1,0,0,0.24,0.0
720,random,hard,B,0.2,1.0,642.16794346666,0.1,0,0,0.24,0.0
721,random,simple,C,0.75,0.8117393798467922,988.1485524378921,0.35,1,0,0.24,0.0
722,random,simple,C,0.75,1.0,1142.502399233639,0.35,1,0,0.24,0.0
723,random,hard,A,0.95,0.49839474713904336,1675.2211798238206,1.0,0,0,0.24,0.0
724,random,simple,B,0.95,0.8996953599999999,601.0504695234997,0.1,1,0,0.26,0.0
725,random,simple,A,0.8,0.6859568921844752,2688.1215897446605,1.0,0,0,0.26,0.0
