phase,task_id,node_id,subtask_count,acc,ok,cum_acc
cold_start,bbh_1920,agent-openrouter-deepseek-v3-006,0,0,1,0.0
cold_start,bbh_1696,agent-openrouter-deepseek-v3-007,0,0,1,0.0
cold_start,bbh_1821,agent-openrouter-deepseek-v3-008,0,0,1,0.0
cold_start,bbh_935,agent-openrouter-deepseek-v3-009,0,0,1,0.0
cold_start,bbh_897,agent-openrouter-deepseek-v3-010,0,1,1,0.2
pretrain,bbh_761,agent-openrouter-deepseek-v3-006,1,0,1,0.0
pretrain,bbh_636,agent-openrouter-deepseek-v3-009,1,1,1,0.5
pretrain,bbh_554,agent-openrouter-deepseek-v3-009,1,1,1,0.6666666666666666
pretrain,bbh_552,agent-openrouter-deepseek-v3-009,1,1,1,0.75
pretrain,bbh_2011,agent-openrouter-deepseek-v3-007,1,0,1,0.6
pretrain,bbh_1984,agent-openrouter-deepseek-v3-007,1,1,1,0.6666666666666666
pretrain,bbh_1310,agent-openrouter-deepseek-v3-007,1,0,1,0.5714285714285714
pretrain,bbh_1198,agent-openrouter-deepseek-v3-009,1,1,1,0.625
pretrain,bbh_1655,agent-openrouter-deepseek-v3-008,1,1,1,0.6666666666666666
pretrain,bbh_1622,agent-openrouter-deepseek-v3-008,1,0,1,0.6
test,bbh_2195,agent-openrouter-deepseek-v3-009,1,1,1,1.0
test,bbh_2422,agent-openrouter-deepseek-v3-009,1,0,1,0.5
test,bbh_971,agent-openrouter-deepseek-v3-006,1,0,1,0.3333333333333333
test,bbh_1040,agent-openrouter-deepseek-v3-006,1,1,1,0.5
test,bbh_24,agent-openrouter-deepseek-v3-008,1,1,1,0.6
test,bbh_123,agent-openrouter-deepseek-v3-009,1,1,1,0.6666666666666666
test,bbh_250,agent-openrouter-deepseek-v3-007,1,0,1,0.5714285714285714
test,bbh_426,agent-openrouter-deepseek-v3-007,1,0,1,0.5
