t,policy,task_difficulty,chosen_agent,match_score,load,latency_ms,call_cost,success,fallback_used,total_cost_this_task,total_latency_this_task,reward_used_for_update,error_type
0,sop_rule,easy,A,0.5,0.3,930.4182529449463,6.97e-05,1,0,6.97e-05,930.4182529449463,0.0,none
1,sop_rule,hard,D,0.95,0.3,2211.2181186676025,0.00030100000000000005,1,0,0.00030100000000000005,2211.2181186676025,0.0,none
2,sop_rule,easy,A,0.5,0.53232,1004.9562454223633,5.5400000000000005e-05,1,0,5.5400000000000005e-05,1004.9562454223633,0.0,none
3,sop_rule,easy,A,0.5,0.7684416000000001,1234.8458766937256,0.00011339999999999999,1,0,0.00011339999999999999,1234.8458766937256,0.0,none
4,sop_rule,hard,D,0.95,0.5044416,5053.750038146973,0.001063,0,0,0.001063,5053.750038146973,0.0,none
5,sop_rule,hard,D,0.95,0.743908608,1020.7507610321045,3.925e-05,1,0,3.925e-05,1020.7507610321045,0.0,none
6,sop_rule,hard,D,0.95,0.9546395750400001,2331.3329219818115,0.000444,1,0,0.000444,2331.3329219818115,0.0,none
7,sop_rule,easy,A,0.5,0.760830861950976,375.25415420532227,1.5000000000000002e-05,1,0,1.5000000000000002e-05,375.25415420532227,0.0,none
8,sop_rule,easy,A,0.5,0.9695311585168589,1424.9038696289062,9.300000000000001e-05,1,0,9.300000000000001e-05,1424.9038696289062,0.0,none
9,sop_rule,easy,A,0.5,1.0,1083.1551551818848,0.000117,1,0,0.000117,1083.1551551818848,0.0,none
10,sop_rule,easy,A,0.5,1.0,761.8930339813232,4.5100000000000005e-05,1,0,4.5100000000000005e-05,761.8930339813232,0.0,none
11,sop_rule,easy,A,0.5,1.0,827.3518085479736,5.6e-05,1,0,5.6e-05,827.3518085479736,0.0,none
12,sop_rule,easy,A,0.5,1.0,664.3109321594238,5.1800000000000005e-05,1,0,5.1800000000000005e-05,664.3109321594238,0.0,none
13,sop_rule,hard,D,0.95,0.690137897647799,1211.4911079406738,6.525e-05,1,0,6.525e-05,1211.4911079406738,0.0,none
14,sop_rule,easy,A,0.5,1.0,1294.1889762878418,0.00010829999999999999,1,0,0.00010829999999999999,1294.1889762878418,0.0,none
15,sop_rule,hard,D,0.95,0.8344427879384555,2062.1402263641357,0.000402,1,0,0.000402,2062.1402263641357,0.0,none
16,sop_rule,easy,A,0.5,1.0,1232.3060035705566,7.2e-05,1,0,7.2e-05,1232.3060035705566,0.0,none
17,sop_rule,easy,A,0.5,1.0,943.2089328765869,6.680000000000001e-05,1,0,6.680000000000001e-05,943.2089328765869,0.0,none
18,sop_rule,easy,A,0.5,1.0,879.443883895874,4.860000000000001e-05,1,0,4.860000000000001e-05,879.443883895874,0.0,none
19,sop_rule,easy,A,0.5,1.0,553.6799430847168,2.4000000000000003e-06,0,1,2.79e-05,1455.834150314331,0.0,none
20,sop_rule,hard,D,0.95,1.0,2843.7159061431885,0.00051375,1,0,0.00051375,2843.7159061431885,0.0,none
21,sop_rule,hard,D,0.95,1.0,2496.7517852783203,0.0003045,1,0,0.0003045,2496.7517852783203,0.0,none
22,sop_rule,hard,D,0.95,1.0,1906.883716583252,0.0003195,1,0,0.0003195,1906.883716583252,0.0,none
23,sop_rule,hard,D,0.95,1.0,1869.0810203552246,0.00032074999999999996,1,0,0.00032074999999999996,1869.0810203552246,0.0,none
24,sop_rule,easy,A,0.5,0.8277319167999999,834.5139026641846,6.400000000000001e-05,1,0,6.400000000000001e-05,834.5139026641846,0.0,none
25,sop_rule,easy,A,0.5,1.0,1389.3849849700928,0.0001052,1,0,0.0001052,1389.3849849700928,0.0,none
26,sop_rule,hard,D,0.95,0.9814719999999999,1444.1726207733154,5.775e-05,0,0,5.775e-05,1444.1726207733154,0.0,none
27,sop_rule,easy,A,0.5,1.0,1085.4389667510986,7.21e-05,1,0,7.21e-05,1085.4389667510986,0.0,none
28,sop_rule,easy,A,0.5,1.0,1683.06303024292,0.00011339999999999999,1,0,0.00011339999999999999,1683.06303024292,0.0,none
29,sop_rule,hard,D,0.95,0.9688456867839998,1382.6260566711426,2.9e-05,0,0,2.9e-05,1382.6260566711426,0.0,none
30,sop_rule,hard,D,0.95,1.0,1684.3810081481934,0.000205,1,0,0.000205,1684.3810081481934,0.0,none
31,sop_rule,hard,D,0.95,1.0,1563.6100769042969,0.00035424999999999996,1,0,0.00035424999999999996,1563.6100769042969,0.0,none
32,sop_rule,easy,A,0.5,0.8996953599999999,360.8999252319336,1.1900000000000001e-05,1,0,1.1900000000000001e-05,360.8999252319336,0.0,none
33,sop_rule,hard,D,0.95,1.0,2171.7779636383057,0.00040725,1,0,0.00040725,2171.7779636383057,0.0,none
34,sop_rule,easy,A,0.5,0.9967240867839999,845.9992408752441,3.9200000000000004e-05,1,0,3.9200000000000004e-05,845.9992408752441,0.0,none
35,sop_rule,easy,A,0.5,1.0,839.2739295959473,7.56e-05,1,0,7.56e-05,839.2739295959473,0.0,none
36,sop_rule,easy,A,0.5,1.0,365.4179573059082,7.2999999999999996e-06,0,1,0.00053805,2809.8490238189697,0.0,none
37,sop_rule,easy,A,0.5,1.0,583.41383934021,1.1400000000000001e-05,1,0,1.1400000000000001e-05,583.41383934021,0.0,none
38,sop_rule,hard,D,0.95,1.0,2711.4479541778564,0.0005275,0,0,0.0005275,2711.4479541778564,0.0,none
39,sop_rule,hard,D,0.95,1.0,1267.927885055542,6.625e-05,1,0,6.625e-05,1267.927885055542,0.0,none
40,sop_rule,hard,D,0.95,1.0,2929.579973220825,0.00053725,0,0,0.00053725,2929.579973220825,0.0,none
41,sop_rule,hard,D,0.95,1.0,1464.7150039672852,0.0003235,1,0,0.0003235,1464.7150039672852,0.0,none
42,sop_rule,hard,D,0.95,1.0,1857.2590351104736,0.000195,1,0,0.000195,1857.2590351104736,0.0,none
43,sop_rule,hard,D,0.95,1.0,1394.0720558166504,0.00019250000000000002,1,0,0.00019250000000000002,1394.0720558166504,0.0,none
44,sop_rule,easy,A,0.5,0.70867559636992,767.8961753845215,5.5400000000000005e-05,1,0,5.5400000000000005e-05,767.8961753845215,0.0,none
45,sop_rule,hard,D,0.95,1.0,2417.4320697784424,0.0005304999999999999,0,0,0.0005304999999999999,2417.4320697784424,0.0,none
46,sop_rule,easy,A,0.5,0.848798381828866,1114.2141819000244,0.00010949999999999999,1,0,0.00010949999999999999,1114.2141819000244,0.0,none
47,sop_rule,hard,D,0.95,1.0,1555.6840896606445,0.00024525,1,0,0.00024525,1555.6840896606445,0.0,none
48,sop_rule,hard,D,0.95,1.0,2253.3650398254395,0.00046124999999999996,1,0,0.00046124999999999996,2253.3650398254395,0.0,none
49,sop_rule,easy,A,0.5,0.878432330861681,413.68985176086426,1.0900000000000002e-05,1,0,1.0900000000000002e-05,413.68985176086426,0.0,none
50,sop_rule,easy,A,0.5,1.0,1087.543249130249,0.00010829999999999999,1,0,0.00010829999999999999,1087.543249130249,0.0,none
51,sop_rule,hard,D,0.95,0.9814719999999999,2749.8679161071777,0.00057325,0,0,0.00057325,2749.8679161071777,0.0,none
52,sop_rule,easy,A,0.5,1.0,1268.9740657806396,0.00011619999999999999,1,0,0.00011619999999999999,1268.9740657806396,0.0,none
