t,policy,task_difficulty,chosen_agent,match_score,load,latency_ms,call_cost,success,fallback_used,total_cost_this_task,total_latency_this_task,reward_used_for_update,error_type
30,random,hard,F,0.9,0.7741375932766041,159.4998836517334,0.0,0,0,0.0,159.4998836517334,0.0,logic_error
31,random,hard,D,0.95,1.0,1674.7550964355469,0.00036825,1,0,0.00036825,1674.7550964355469,0.0,none
32,random,easy,B,0.5,0.7933060863083444,3285.181999206543,0.0001105,0,1,0.00027575,5036.709785461426,0.0,none
33,random,hard,D,0.95,1.0,2034.3458652496338,0.00042525,1,0,0.00042525,2034.3458652496338,0.0,none
34,random,easy,B,0.5,0.9143362332371818,5675.384759902954,8.88e-05,1,0,8.88e-05,5675.384759902954,0.0,none
35,random,easy,A,0.5,0.537227348873758,1146.9676494598389,7.6e-05,1,0,7.6e-05,1146.9676494598389,0.0,none
36,random,easy,B,0.5,1.0,12842.770099639893,0.00010949999999999999,0,1,0.00064025,15094.677209854126,0.0,none
37,random,easy,B,0.5,1.0,12662.26601600647,0.0001109,1,1,0.00061315,14745.972156524658,0.0,none
38,random,hard,D,0.95,1.0,2147.270917892456,0.0004455,1,0,0.0004455,2147.270917892456,0.0,none
39,random,hard,F,0.9,0.5449978128330726,156.57711029052734,0.0,0,0,0.0,156.57711029052734,0.0,logic_error
40,random,hard,D,0.95,1.0,2200.0269889831543,0.00044124999999999996,1,0,0.00044124999999999996,2200.0269889831543,0.0,none
41,random,hard,D,0.95,1.0,3093.2767391204834,0.0002815,1,0,0.0002815,3093.2767391204834,0.0,none
42,random,hard,D,0.95,1.0,1674.3979454040527,0.000195,1,0,0.000195,1674.3979454040527,0.0,none
43,random,hard,F,0.9,0.6268326595661421,106.60982131958008,0.0,0,0,0.0,106.60982131958008,0.0,logic_error
44,random,easy,A,0.5,0.4700208420457786,957.3369026184082,5.6200000000000004e-05,1,0,5.6200000000000004e-05,957.3369026184082,0.0,none
45,random,hard,D,0.95,0.9814719999999999,1929.640769958496,0.00030450000000000003,1,0,0.00030450000000000003,1929.640769958496,0.0,none
46,random,easy,A,0.5,0.6639841400802509,1567.6279067993164,0.00010949999999999999,1,0,0.00010949999999999999,1567.6279067993164,0.0,none
47,random,hard,F,0.9,0.675908637438275,91.23110771179199,0.0,0,0,0.0,91.23110771179199,0.0,logic_error
48,random,hard,D,0.95,0.9688456867839998,2533.200979232788,0.0005412500000000001,1,0,0.0005412500000000001,2533.200979232788,0.0,none
49,random,easy,B,0.5,0.515671155821681,2961.1599445343018,0.000111,1,1,0.0004155,5040.839910507202,0.0,none
50,random,easy,B,0.5,0.7537906171230793,12081.485271453857,0.00010839999999999999,0,1,0.0006364,14535.560369491577,0.0,none
51,random,hard,F,0.9,0.7053392736556559,87.615966796875,0.0,0,0,0.0,87.615966796875,0.0,logic_error
52,random,easy,B,0.5,0.8837354539001125,2692.162275314331,0.0001132,1,1,0.00017920000000000002,4004.855155944824,0.0,none
53,random,easy,A,0.5,0.571354114427465,1036.2439155578613,5.560000000000001e-05,1,0,5.560000000000001e-05,1036.2439155578613,0.0,none
54,random,easy,B,0.5,0.9843647355002472,21480.595111846924,0.00021999999999999998,1,1,0.001171,25392.72117614746,0.0,none
55,random,easy,A,0.5,0.7424566262126289,622.891902923584,3.92e-05,1,0,3.92e-05,622.891902923584,0.0,none
56,random,easy,A,0.5,0.9533618310671135,1224.5121002197266,0.0001064,1,0,0.0001064,1224.5121002197266,0.0,none
57,random,easy,A,0.5,1.0,1325.617790222168,8.46e-05,1,0,8.46e-05,1325.617790222168,0.0,none
58,random,easy,A,0.5,1.0,345.83306312561035,7.2000000000000005e-06,0,1,2.595e-05,2298.4910011291504,0.0,none
59,random,easy,A,0.5,1.0,599.463939666748,3.07e-05,1,0,3.07e-05,599.463939666748,0.0,none
60,random,easy,A,0.5,1.0,353.1348705291748,6e-06,0,1,0.00016250000000000002,2021.2178230285645,0.0,none
61,random,easy,B,0.5,0.7022858453260821,11622.305870056152,0.00011219999999999999,0,1,0.0006497,14678.171873092651,0.0,none
62,random,easy,A,0.5,1.0,576.4799118041992,2.4000000000000003e-06,0,1,2.39e-05,1748.9330768585205,0.0,none
63,random,hard,F,0.9,0.45212133639574026,93.90616416931152,0.0,0,0,0.0,93.90616416931152,0.0,logic_error
64,random,easy,B,0.5,0.7785881395860559,9690.381050109863,0.00010829999999999999,0,1,0.00063605,12189.996004104614,0.0,none
65,random,hard,F,0.9,0.6501227629048613,181.14614486694336,0.0,0,0,0.0,181.14614486694336,0.0,logic_error
66,random,easy,B,0.5,0.9029386552954417,3856.062889099121,0.0001116,1,1,0.0003296,5550.824880599976,0.0,none
67,random,easy,B,0.5,1.0,11829.528093338013,0.00010499999999999999,0,1,0.0002545,13168.608903884888,0.0,none
68,random,hard,F,0.9,0.7430404594823017,181.1378002166748,0.0,0,0,0.0,181.1378002166748,0.0,logic_error
69,random,hard,D,0.95,1.0,2889.486074447632,0.00061275,0,0,0.00061275,2889.486074447632,0.0,none
70,random,easy,B,0.5,0.9814719999999999,11340.518951416016,0.0001085,0,1,0.00013874999999999998,12289.850950241089,0.0,none
71,random,hard,F,0.9,0.8063612680043231,91.12215042114258,0.0,0,0,0.0,91.12215042114258,0.0,logic_error
72,random,easy,B,0.5,1.0,5175.497055053711,0.0001038,1,0,0.0001038,5175.497055053711,0.0,none
73,random,easy,B,0.5,1.0,7407.884120941162,0.00010549999999999999,1,1,0.00020425,8862.548112869263,0.0,none
74,random,hard,F,0.9,0.8495126260294421,95.7028865814209,0.0,0,0,0.0,95.7028865814209,0.0,logic_error
75,random,easy,B,0.5,1.0,8640.959978103638,0.00010899999999999999,0,1,0.0006385,11295.552968978882,0.0,none
76,random,easy,B,0.5,1.0,4572.880744934082,9.360000000000001e-05,1,0,9.360000000000001e-05,4572.880744934082,0.0,none
77,random,easy,A,0.5,0.44697385390011257,1339.432954788208,0.0001126,1,0,0.0001126,1339.432954788208,0.0,none
78,random,easy,A,0.5,0.693336991432099,1075.3920078277588,0.00010570000000000001,1,0,0.00010570000000000001,1075.3920078277588,0.0,none
79,random,easy,B,0.5,0.9814719999999999,15356.574773788452,0.00021559999999999998,0,1,0.0012676,20030.102729797363,0.0,none
80,random,easy,A,0.5,0.8369201661650174,1286.059856414795,0.00010779999999999999,1,0,0.00010779999999999999,1286.059856414795,0.0,none
81,random,hard,D,0.95,0.9967240867839999,2743.2756423950195,0.00018700000000000002,0,0,0.00018700000000000002,2743.2756423950195,0.0,none
82,random,easy,A,0.5,0.9481109766781894,872.6930618286133,7.269999999999999e-05,1,0,7.269999999999999e-05,872.6930618286133,0.0,none
83,random,hard,F,0.9,0.5688523812289885,173.08712005615234,0.0,0,0,0.0,173.08712005615234,0.0,logic_error
84,random,hard,D,0.95,0.9792395568688659,1570.7380771636963,0.00023825000000000002,1,0,0.00023825000000000002,1570.7380771636963,0.0,none
85,random,easy,B,0.5,0.755799607864066,8506.134033203125,0.0001059,1,1,0.00019165,9530.890941619873,0.0,none
86,random,easy,A,0.5,0.8685777534789785,960.8819484710693,5.6800000000000005e-05,1,0,5.6800000000000005e-05,960.8819484710693,0.0,none
87,random,hard,D,0.95,1.0,3847.007989883423,0.00055375,0,0,0.00055375,3847.007989883423,0.0,none
88,random,easy,A,0.5,0.972626612294121,1089.92600440979,0.0001,1,0,0.0001,1089.92600440979,0.0,none
89,random,hard,D,0.95,1.0,1589.7769927978516,6.625e-05,0,0,6.625e-05,1589.7769927978516,0.0,none
90,random,easy,A,0.5,1.0,821.9361305236816,5.76e-05,1,0,5.76e-05,821.9361305236816,0.0,none
91,random,easy,A,0.5,1.0,795.4199314117432,7.75e-05,1,0,7.75e-05,795.4199314117432,0.0,none
92,random,easy,B,0.5,0.6088768554799988,5377.9051303863525,9.320000000000002e-05,1,0,9.320000000000002e-05,5377.9051303863525,0.0,none
93,random,hard,D,0.95,0.8996953599999999,3248.569965362549,0.0005499999999999999,0,0,0.0005499999999999999,3248.569965362549,0.0,none
94,random,hard,D,0.95,1.0,1715.0959968566895,0.00027175,1,0,0.00027175,1715.0959968566895,0.0,none
95,random,easy,B,0.5,0.7149325284576658,11772.832155227661,0.0001121,1,1,0.00024334999999999998,13313.531398773193,0.0,none
96,random,easy,B,0.5,0.9291406250427459,7100.956916809082,0.00010839999999999999,0,1,0.0003944,8912.112951278687,0.0,none
97,random,easy,B,0.5,1.0,9675.439834594727,0.0001132,1,1,0.0002972,10951.639890670776,0.0,none
98,random,hard,F,0.9,0.3836064267694805,79.6651840209961,0.0,0,0,0.0,79.6651840209961,0.0,logic_error
99,random,easy,A,0.5,0.6596345248055295,1253.9680004119873,0.0001279,1,0,0.0001279,1253.9680004119873,0.0,none
