t,shock_type,shock_point,policy,task_difficulty,chosen_agent,match_score,latency_ms,call_cost,success,error_type,phase
0,none,50,random,simple,E,0.75,597.3610877990723,0.35,1,none,all
1,none,50,random,hard,D,0.95,3062.0288848876953,1.0,1,none,all
2,none,50,random,simple,I,0.95,679.5737743377686,0.1,1,none,all
3,none,50,random,simple,D,0.8,1793.8921451568604,1.0,1,none,all
4,none,50,random,simple,D,0.8,1423.84672164917,1.0,1,none,all
5,none,50,random,hard,J,0.35,428.41458320617676,0.1,1,none,all
6,none,50,random,hard,A,0.2,561.4967346191406,0.95,1,none,all
7,none,50,random,hard,E,0.75,1214.4241333007812,0.35,1,none,all
8,none,50,random,simple,E,0.75,1171.907901763916,0.425,1,none,all
9,none,50,random,hard,B,0.6,14954.340934753418,1.7000000000000002,0,empty,all
10,none,50,random,simple,I,0.95,703.1552791595459,0.1,1,none,all
11,none,50,random,hard,E,0.75,1256.685733795166,0.35,1,none,all
12,none,50,random,simple,A,0.95,363.3923530578613,0.1,1,none,all
13,none,50,random,hard,C,0.55,4916.953325271606,1.15,1,none,all
14,none,50,random,hard,I,0.2,661.959171295166,0.7,1,none,all
15,none,50,random,hard,J,0.35,390.155553817749,0.1,1,none,all
16,none,50,random,simple,J,0.92,459.2928886413574,0.1,1,none,all
17,none,50,random,hard,D,0.95,2404.2584896087646,1.0,1,none,all
18,none,50,random,simple,C,0.85,652.0514488220215,0.15,1,none,all
19,none,50,random,simple,J,0.92,473.2213020324707,0.1,1,none,all
20,none,50,random,simple,E,0.75,579.1738033294678,0.35,1,none,all
21,none,50,random,hard,I,0.2,729.1409969329834,0.1,1,none,all
22,none,50,random,simple,D,0.8,1529.6039581298828,1.25,1,none,all
23,none,50,random,hard,D,0.95,7857.499599456787,1.15,1,none,all
24,none,50,random,simple,D,0.8,1468.2023525238037,1.0,1,none,all
25,none,50,random,hard,C,0.55,909.5759391784668,0.15,1,none,all
26,none,50,random,simple,I,0.95,1197.5972652435303,0.1,1,none,all
