t,policy,task_difficulty,chosen_agent,match_score,load,latency_ms,call_cost,success,is_shock,rolling_success,reward_used_for_update
60,linucb_frozen,simple,A,0.8,0.9814719999999999,1630.8333071612008,1.0,1,0,0.8,1.0
61,linucb_frozen,hard,C,0.75,0.8015644818169536,890.1345924797204,0.35,0,0,0.78,0.0
62,linucb_frozen,hard,C,0.75,1.0,930.258504162153,0.35,0,0,0.76,0.0
63,linucb_frozen,hard,C,0.75,1.0,1216.1140186531761,0.35,0,0,0.76,0.0
64,linucb_frozen,simple,A,0.8,0.8885842043699199,1772.3621861514152,1.0,1,0,0.76,1.0
65,linucb_frozen,simple,B,0.95,0.3409323617590446,382.9923740431277,0.1,1,0,0.76,1.0
66,linucb_frozen,hard,C,0.75,0.9814719999999999,876.3220522261297,0.35,0,0,0.74,0.0
67,linucb_frozen,hard,C,0.75,1.0,1149.5675509933642,0.35,0,0,0.72,0.0
68,linucb_frozen,hard,C,0.75,1.0,1019.0366346959935,0.35,0,0,0.7,0.0
69,linucb_frozen,hard,C,0.75,1.0,1243.0041466131195,0.35,0,0,0.7,0.0
70,linucb_frozen,hard,A,0.95,0.7126621359611,1239.5698802985494,1.0,1,0,0.7,1.0
71,linucb_frozen,simple,A,0.8,0.927142679645768,1481.658840999339,1.0,1,0,0.7,1.0
72,linucb_frozen,simple,B,0.95,0.4393307362636828,455.71305526485924,0.1,1,0,0.7,1.0
73,linucb_frozen,hard,E,0.9,0.32244010200302936,909.3834616358195,0.6,0,0,0.68,0.0
74,linucb_frozen,hard,A,0.95,0.9318217761835608,1447.739309426881,1.0,1,0,0.68,1.0
75,linucb_frozen,hard,A,0.95,1.0,1643.2639137213555,1.0,1,0,0.7,1.0
76,linucb_frozen,simple,A,0.8,1.0,1860.9752064624156,1.0,1,0,0.7,1.0
77,linucb_frozen,hard,A,0.95,1.0,1828.7289498922598,1.0,1,0,0.7,1.0
78,linucb_frozen,hard,A,0.95,1.0,1854.767337581338,1.0,1,0,0.72,1.0
79,linucb_frozen,hard,A,0.95,1.0,1982.7898448934184,1.0,1,0,0.72,1.0
80,linucb_frozen,hard,A,0.95,1.0,1859.8031032183765,1.0,1,0,0.72,1.0
81,linucb_frozen,hard,A,0.95,1.0,1860.237941977911,1.0,1,0,0.72,1.0
82,linucb_frozen,hard,A,0.95,1.0,1984.5903337333266,1.0,1,0,0.74,1.0
83,linucb_frozen,simple,B,0.95,0.4076715541795211,390.14073126190436,0.1,0,0,0.72,0.0
84,linucb_frozen,hard,C,0.75,0.44697385390011257,646.2623176424311,0.35,0,0,0.7,0.0
85,linucb_frozen,hard,A,0.95,0.9814719999999999,1464.8466143563514,1.0,1,0,0.72,1.0
86,linucb_frozen,simple,A,0.8,1.0,1751.6932909897166,1.0,1,0,0.72,1.0
87,linucb_frozen,hard,A,0.95,1.0,1794.7387008342746,1.0,1,0,0.72,1.0
88,linucb_frozen,hard,A,0.95,1.0,1753.327706851659,1.0,1,0,0.72,1.0
89,linucb_frozen,hard,A,0.95,1.0,1821.7028449442403,1.0,1,0,0.72,1.0
90,linucb_frozen,hard,A,0.95,1.0,1913.920132654799,1.0,1,0,0.72,1.0
91,linucb_frozen,hard,A,0.95,1.0,1633.108138008037,1.0,1,0,0.72,1.0
92,linucb_frozen,simple,A,0.8,1.0,1954.3011390715642,1.0,1,0,0.72,1.0
93,linucb_frozen,hard,A,0.95,1.0,1781.1603096105598,1.0,1,0,0.72,1.0
94,linucb_frozen,hard,C,0.75,0.42448265456186524,610.2717883025704,0.35,0,0,0.7,0.0
95,linucb_frozen,hard,A,0.95,1.0,1697.2480239301615,1.0,1,0,0.7,1.0
96,linucb_frozen,simple,A,0.8,1.0,1947.1298022494746,1.0,1,0,0.7,1.0
97,linucb_frozen,hard,A,0.95,1.0,1666.996358688995,1.0,1,0,0.72,1.0
98,linucb_frozen,simple,B,0.95,0.35991705944321273,391.1035237233702,0.1,1,0,0.72,1.0
99,linucb_frozen,simple,A,0.8,1.0,1347.810102499578,1.0,1,0,0.72,1.0
100,linucb_frozen,hard,A,0.95,1.0,2026.8772274792127,1.0,1,0,0.72,1.0
101,linucb_frozen,simple,A,0.8,1.0,1722.9477631167422,1.0,1,0,0.72,1.0
102,linucb_frozen,hard,A,0.95,1.0,1783.4640710951587,1.0,1,0,0.74,1.0
103,linucb_frozen,hard,A,0.95,1.0,1811.8931642980856,1.0,1,0,0.74,1.0
104,linucb_frozen,hard,A,0.95,1.0,1518.9898852807257,1.0,1,0,0.74,1.0
105,linucb_frozen,hard,C,0.75,0.40403257356319644,578.2855728397102,0.35,0,0,0.72,0.0
106,linucb_frozen,hard,A,0.95,1.0,1629.4626113546299,1.0,1,0,0.72,1.0
107,linucb_frozen,hard,A,0.95,1.0,1720.0790738230237,1.0,1,0,0.72,1.0
108,linucb_frozen,hard,A,0.95,1.0,1935.799791854772,1.0,1,0,0.74,1.0
109,linucb_frozen,simple,B,0.95,0.3882087820568845,392.9662910606228,0.1,1,0,0.76,1.0
110,linucb_frozen,simple,B,0.95,0.6416237282100583,478.0840948659229,0.1,1,0,0.76,1.0
111,linucb_frozen,hard,A,0.95,0.9814719999999999,1671.1601932714514,1.0,1,0,0.78,1.0
112,linucb_frozen,hard,A,0.95,1.0,1968.6886234643698,1.0,1,0,0.8,1.0
113,linucb_frozen,hard,A,0.95,1.0,1807.8456693128921,1.0,1,0,0.82,1.0
114,linucb_frozen,simple,B,0.95,0.6847787726734731,550.390433734719,0.1,1,0,0.82,1.0
115,linucb_frozen,simple,B,0.95,0.9026053199526562,574.076870115375,0.1,0,0,0.8,0.0
116,linucb_frozen,hard,A,0.95,0.9814719999999999,1701.6240020916582,1.0,1,0,0.82,1.0
117,linucb_frozen,hard,E,0.9,0.3011632863295454,792.509420463984,0.6,0,0,0.82,0.0
118,linucb_frozen,hard,A,0.95,1.0,1674.6667139574274,1.0,1,0,0.84,1.0
119,linucb_frozen,hard,A,0.95,1.0,1657.8730000944465,1.0,1,0,0.86,1.0
120,linucb_frozen,simple,A,0.8,1.0,1903.5768113511838,1.0,1,0,0.86,1.0
121,linucb_frozen,hard,C,0.75,0.3522563575052321,588.9544201463416,0.35,0,0,0.84,0.0
122,linucb_frozen,simple,A,0.8,1.0,1862.7406228684663,1.0,1,0,0.84,1.0
123,linucb_frozen,hard,A,0.95,1.0,1805.4770883807673,1.0,1,0,0.86,1.0
124,linucb_frozen,hard,A,0.95,1.0,1796.4152464773545,1.0,1,0,0.86,1.0
125,linucb_frozen,hard,A,0.95,1.0,1971.4660952558202,1.0,1,0,0.86,1.0
126,linucb_frozen,hard,A,0.95,1.0,2041.9153135897682,1.0,1,0,0.86,1.0
127,linucb_frozen,simple,A,0.8,1.0,1843.401544673693,1.0,0,0,0.84,0.0
128,linucb_frozen,simple,B,0.95,0.471306020692389,414.3398699523222,0.1,1,0,0.84,1.0
129,linucb_frozen,simple,B,0.95,0.7147492982093023,532.3009424539861,0.1,1,0,0.84,1.0
130,linucb_frozen,hard,A,0.95,0.9814719999999999,1498.1382807667455,1.0,1,0,0.84,1.0
131,linucb_frozen,hard,C,0.75,0.398103739370724,638.7302300289329,0.35,0,0,0.82,0.0
132,linucb_frozen,simple,B,0.95,0.7870816337492896,535.9320829597572,0.1,1,0,0.82,1.0
133,linucb_frozen,simple,B,0.95,0.9926318376993748,669.8492940973904,0.1,1,0,0.84,1.0
134,linucb_frozen,hard,A,0.95,0.8885842043699199,1229.9223835023563,1.0,1,0,0.86,1.0
135,linucb_frozen,hard,E,0.9,0.3301640829403119,848.9483005225678,0.6,0,0,0.84,0.0
136,linucb_frozen,hard,A,0.95,0.9881196078640659,1708.5586930899735,1.0,1,0,0.84,1.0
137,linucb_frozen,simple,B,0.95,0.8952767072565881,544.8869062768443,0.1,1,0,0.84,1.0
138,linucb_frozen,simple,B,0.95,1.0,619.6086839157834,0.1,1,0,0.84,1.0
139,linucb_frozen,hard,A,0.95,0.9733758454103407,1652.8279682373563,1.0,1,0,0.84,1.0
140,linucb_frozen,hard,A,0.95,1.0,1575.8810627285177,1.0,1,0,0.84,1.0
141,linucb_frozen,hard,A,0.95,1.0,1740.1146020876763,1.0,1,0,0.84,1.0
142,linucb_frozen,hard,A,0.95,1.0,1775.8757661569216,1.0,1,0,0.84,1.0
143,linucb_frozen,simple,B,0.95,0.8277319167999999,613.653752019279,0.1,1,0,0.84,1.0
144,linucb_frozen,hard,A,0.95,1.0,1721.9877409290868,1.0,1,0,0.86,1.0
145,linucb_frozen,hard,A,0.95,1.0,1630.7433795877864,1.0,1,0,0.86,1.0
