t,shock_type,shock_point,policy,task_difficulty,chosen_agent,match_score,latency_ms,call_cost,success,error_type,phase
0,A_unavailable,250,linucb_frozen,simple,A,0.95,463.35411071777344,0.1,1,none,pre
1,A_unavailable,250,linucb_frozen,hard,D,0.95,1529.6251773834229,1.0,1,none,pre
2,A_unavailable,250,linucb_frozen,simple,A,0.95,481.3427925109863,0.1,1,none,pre
3,A_unavailable,250,linucb_frozen,simple,A,0.95,577.228307723999,0.1,1,none,pre
4,A_unavailable,250,linucb_frozen,simple,A,0.95,580.8537006378174,0.1,1,none,pre
5,A_unavailable,250,linucb_frozen,hard,D,0.95,5659.172534942627,1.0,1,none,pre
6,A_unavailable,250,linucb_frozen,hard,E,0.75,4186.983108520508,1.9500000000000002,1,none,pre
7,A_unavailable,250,linucb_frozen,hard,D,0.95,2899.078607559204,1.0,1,none,pre
8,A_unavailable,250,linucb_frozen,simple,A,0.95,638.9250755310059,0.1,1,none,pre
9,A_unavailable,250,linucb_frozen,hard,D,0.95,2569.5536136627197,1.0,1,none,pre
10,A_unavailable,250,linucb_frozen,simple,A,0.95,410.01248359680176,0.1,1,none,pre
11,A_unavailable,250,linucb_frozen,hard,D,0.95,2100.0277996063232,1.0,1,none,pre
12,A_unavailable,250,linucb_frozen,simple,A,0.95,438.9762878417969,0.1,1,none,pre
13,A_unavailable,250,linucb_frozen,hard,E,0.75,4419.5990562438965,1.35,1,none,pre
14,A_unavailable,250,linucb_frozen,hard,D,0.95,2229.377508163452,1.0,1,none,pre
15,A_unavailable,250,linucb_frozen,hard,D,0.95,2570.568799972534,1.0,1,none,pre
16,A_unavailable,250,linucb_frozen,simple,A,0.95,420.0327396392822,0.1,1,none,pre
17,A_unavailable,250,linucb_frozen,hard,D,0.95,2280.256986618042,1.0,1,none,pre
18,A_unavailable,250,linucb_frozen,simple,A,0.95,511.0132694244385,0.1,1,none,pre
19,A_unavailable,250,linucb_frozen,simple,A,0.95,410.19654273986816,0.1,1,none,pre
20,A_unavailable,250,linucb_frozen,simple,A,0.95,457.7169418334961,0.1,1,none,pre
21,A_unavailable,250,linucb_frozen,hard,E,0.75,5279.235124588013,1.35,1,none,pre
22,A_unavailable,250,linucb_frozen,simple,A,0.95,519.9739933013916,0.1,1,none,pre
23,A_unavailable,250,linucb_frozen,hard,E,0.75,4430.472612380981,1.35,1,none,pre
24,A_unavailable,250,linucb_frozen,simple,A,0.95,609.0736389160156,0.1,1,none,pre
25,A_unavailable,250,linucb_frozen,hard,D,0.95,2210.206985473633,1.0,1,none,pre
26,A_unavailable,250,linucb_frozen,simple,A,0.95,460.0226879119873,0.1,1,none,pre
27,A_unavailable,250,linucb_frozen,simple,A,0.95,451.6949653625488,0.1,1,none,pre
28,A_unavailable,250,linucb_frozen,hard,D,0.95,2127.2361278533936,1.0,1,none,pre
29,A_unavailable,250,linucb_frozen,simple,I,0.95,1859.2259883880615,0.275,1,none,pre
30,A_unavailable,250,linucb_frozen,simple,A,0.95,459.5184326171875,0.1,1,none,pre
31,A_unavailable,250,linucb_frozen,simple,A,0.95,499.4692802429199,0.1,1,none,pre
32,A_unavailable,250,linucb_frozen,simple,A,0.95,630.375862121582,0.1,1,none,pre
33,A_unavailable,250,linucb_frozen,hard,D,0.95,1569.6303844451904,1.0,1,none,pre
34,A_unavailable,250,linucb_frozen,hard,E,0.75,4779.399871826172,1.35,1,none,pre
35,A_unavailable,250,linucb_frozen,hard,E,0.75,3401.2792110443115,1.35,1,none,pre
36,A_unavailable,250,linucb_frozen,simple,A,0.95,528.3803939819336,0.1,1,none,pre
37,A_unavailable,250,linucb_frozen,simple,A,0.95,450.20055770874023,0.1,1,none,pre
38,A_unavailable,250,linucb_frozen,simple,I,0.95,1839.9436473846436,0.275,1,none,pre
39,A_unavailable,250,linucb_frozen,hard,D,0.95,1819.2698955535889,1.0,1,none,pre
40,A_unavailable,250,linucb_frozen,simple,A,0.95,471.484899520874,0.1,1,none,pre
41,A_unavailable,250,linucb_frozen,simple,A,0.95,468.27006340026855,0.1,1,none,pre
42,A_unavailable,250,linucb_frozen,hard,D,0.95,1859.1930866241455,1.0,1,none,pre
43,A_unavailable,250,linucb_frozen,hard,E,0.75,3721.7659950256348,1.35,1,none,pre
44,A_unavailable,250,linucb_frozen,simple,A,0.95,656.8925380706787,0.1,1,none,pre
45,A_unavailable,250,linucb_frozen,hard,D,0.95,1990.717887878418,1.0,1,none,pre
46,A_unavailable,250,linucb_frozen,hard,D,0.95,2369.1670894622803,1.0,1,none,pre
47,A_unavailable,250,linucb_frozen,simple,A,0.95,429.2950630187988,0.1,1,none,pre
48,A_unavailable,250,linucb_frozen,simple,A,0.95,439.5136833190918,0.1,1,none,pre
49,A_unavailable,250,linucb_frozen,simple,A,0.95,413.3327007293701,0.1,1,none,pre
50,A_unavailable,250,linucb_frozen,simple,A,0.95,507.1380138397217,0.1,1,none,pre
51,A_unavailable,250,linucb_frozen,simple,A,0.95,469.8035717010498,0.1,1,none,pre
52,A_unavailable,250,linucb_frozen,simple,A,0.95,458.9705467224121,0.1,1,none,pre
53,A_unavailable,250,linucb_frozen,simple,A,0.95,419.61097717285156,0.1,1,none,pre
54,A_unavailable,250,linucb_frozen,simple,A,0.95,621.0348606109619,0.1,1,none,pre
55,A_unavailable,250,linucb_frozen,simple,A,0.95,475.905179977417,0.1,1,none,pre
56,A_unavailable,250,linucb_frozen,simple,A,0.95,519.6030139923096,0.1,1,none,pre
57,A_unavailable,250,linucb_frozen,hard,E,0.75,5059.7381591796875,1.35,1,none,pre
58,A_unavailable,250,linucb_frozen,simple,A,0.95,438.8587474822998,0.1,1,none,pre
59,A_unavailable,250,linucb_frozen,simple,A,0.95,480.8039665222168,0.1,1,none,pre
60,A_unavailable,250,linucb_frozen,hard,E,0.75,6047.690391540527,1.35,1,none,pre
61,A_unavailable,250,linucb_frozen,hard,E,0.75,3539.1833782196045,1.35,1,none,pre
62,A_unavailable,250,linucb_frozen,hard,D,0.95,1899.667739868164,1.0,1,none,pre
