t,policy,task_difficulty,chosen_agent,match_score,load,latency_ms,call_cost,success,is_shock,rolling_success,reward_used_for_update
78,static_rule,simple,B,0.8,0.0,0.0,0.1,0,0,0.0,0.0
79,static_rule,hard,A,0.2,0.0,2500.0,0.1,0,0,0.0,0.0
80,static_rule,hard,A,0.2,0.0,2500.0,0.1,0,0,0.0,0.0
81,static_rule,simple,B,0.8,0.0,0.0,0.1,0,0,0.0,0.0
82,static_rule,hard,A,0.2,0.0,2500.0,0.1,0,0,0.0,0.0
83,static_rule,hard,A,0.2,0.0,2500.0,0.1,0,0,0.0,0.0
84,static_rule,simple,B,0.8,0.0,0.0,0.1,0,0,0.0,0.0
85,static_rule,simple,B,0.8,0.0,0.0,0.1,0,0,0.0,0.0
86,static_rule,hard,A,0.2,0.0,2500.0,0.1,0,0,0.0,0.0
87,static_rule,hard,A,0.2,0.0,2500.0,0.1,0,0,0.0,0.0
88,static_rule,hard,A,0.2,0.0,2500.0,0.1,0,0,0.0,0.0
89,static_rule,hard,A,0.2,0.0,2500.0,0.1,0,0,0.0,0.0
90,static_rule,hard,A,0.2,0.0,2500.0,0.1,0,0,0.0,0.0
91,static_rule,hard,A,0.2,0.0,2500.0,0.1,0,0,0.0,0.0
92,static_rule,simple,B,0.8,0.0,0.0,0.1,0,0,0.0,0.0
93,static_rule,hard,A,0.2,0.0,2500.0,0.1,0,0,0.0,0.0
94,static_rule,simple,B,0.8,0.0,0.0,0.1,0,0,0.0,0.0
95,static_rule,hard,A,0.2,0.0,2500.0,0.1,0,0,0.0,0.0
96,static_rule,hard,A,0.2,0.0,2500.0,0.1,0,0,0.0,0.0
97,static_rule,simple,B,0.8,0.0,0.0,0.1,0,0,0.0,0.0
98,static_rule,simple,B,0.8,0.0,0.0,0.1,0,0,0.0,0.0
99,static_rule,simple,B,0.8,0.0,0.0,0.1,0,0,0.0,0.0
