t,policy,task_difficulty,chosen_agent,match_score,load,latency_ms,call_cost,success,fallback_used,total_cost_this_task,total_latency_this_task,reward_used_for_update
253,static_rule,simple,B,0.95,1.0,756.0320104012372,0.1,0,0,0.1,756.0320104012372,0.0
254,static_rule,simple,B,0.95,1.0,696.3677027550033,0.1,1,0,0.1,696.3677027550033,0.0
255,static_rule,simple,B,0.95,1.0,733.8442310152967,0.1,1,0,0.1,733.8442310152967,0.0
256,static_rule,hard,A,0.95,0.6320273975984341,1452.1543681448586,1.0,0,0,1.0,1452.1543681448586,0.0
257,static_rule,hard,A,0.95,0.8561841098866221,1515.7279286134958,1.0,1,0,1.0,1515.7279286134958,0.0
258,static_rule,simple,B,0.95,0.9814719999999999,676.4156148757882,0.1,1,0,0.1,676.4156148757882,0.0
259,static_rule,simple,B,0.95,1.0,745.1451570993371,0.1,1,0,0.1,745.1451570993371,0.0
260,static_rule,simple,B,0.95,1.0,647.7810045889171,0.1,1,0,0.1,647.7810045889171,0.0
261,static_rule,simple,B,0.95,1.0,684.6181474214242,0.1,1,0,0.1,684.6181474214242,0.0
262,static_rule,simple,B,0.95,1.0,718.0342782442565,0.1,1,0,0.1,718.0342782442565,0.0
263,static_rule,simple,B,0.95,1.0,728.1933620519405,0.1,0,0,0.1,728.1933620519405,0.0
264,static_rule,simple,B,0.95,1.0,681.375243366403,0.1,1,0,0.1,681.375243366403,0.0
265,static_rule,simple,B,0.95,1.0,647.4196354078308,0.1,1,0,0.1,647.4196354078308,0.0
266,static_rule,hard,A,0.95,0.5709637616445062,1269.0441533387077,1.0,1,0,1.0,1269.0441533387077,0.0
267,static_rule,simple,B,0.95,1.0,709.1388457661839,0.1,1,0,0.1,709.1388457661839,0.0
268,static_rule,simple,B,0.95,1.0,613.9005150291283,0.1,1,0,0.1,613.9005150291283,0.0
269,static_rule,simple,B,0.95,1.0,770.7691839368049,0.1,1,0,0.1,770.7691839368049,0.0
270,static_rule,hard,A,0.95,0.6424043185863564,1120.959781597477,1.0,1,0,1.0,1120.959781597477,0.0
271,static_rule,simple,B,0.95,1.0,647.3277190174927,0.1,1,0,0.1,647.3277190174927,0.0
272,static_rule,hard,A,0.95,0.7974779043132744,1546.7644640381252,1.0,1,0,1.0,1546.7644640381252,0.0
273,static_rule,simple,B,0.95,1.0,614.5531834919946,0.1,1,0,0.1,614.5531834919946,0.0
274,static_rule,simple,B,0.95,1.0,737.3367828599588,0.1,1,0,0.1,737.3367828599588,0.0
275,static_rule,simple,B,0.95,1.0,821.607493949041,0.1,1,0,0.1,821.607493949041,0.0
276,static_rule,hard,A,0.95,0.7782437989191946,1330.9014839456795,1.0,1,0,1.0,1330.9014839456795,0.0
277,static_rule,simple,B,0.95,1.0,615.9787168522826,0.1,1,0,0.1,615.9787168522826,0.0
278,static_rule,simple,B,0.95,1.0,633.6399176153978,0.1,1,0,0.1,633.6399176153978,0.0
279,static_rule,simple,B,0.95,1.0,783.0677725659687,0.1,1,0,0.1,783.0677725659687,0.0
280,static_rule,simple,B,0.95,1.0,656.5848203260218,0.1,1,0,0.1,656.5848203260218,0.0
281,static_rule,simple,B,0.95,1.0,701.8610377671873,0.1,1,0,0.1,701.8610377671873,0.0
282,static_rule,hard,A,0.95,0.6614196007323795,1316.8069370074088,1.0,1,0,1.0,1316.8069370074088,0.0
283,static_rule,simple,B,0.95,1.0,701.0815288929253,0.1,0,0,0.1,701.0815288929253,0.0
284,static_rule,simple,B,0.95,1.0,662.45385514245,0.1,1,0,0.1,662.45385514245,0.0
285,static_rule,hard,A,0.95,0.750738938150296,1429.479101427339,1.0,1,0,1.0,1429.479101427339,0.0
286,static_rule,simple,B,0.95,1.0,571.87888149325,0.1,1,0,0.1,571.87888149325,0.0
287,static_rule,hard,A,0.95,0.8813722337035892,1525.478132025897,1.0,1,0,1.0,1525.478132025897,0.0
288,static_rule,simple,B,0.95,1.0,695.7691359671613,0.1,1,0,0.1,695.7691359671613,0.0
289,static_rule,hard,A,0.95,0.9825346577800593,1732.8800152248414,1.0,1,0,1.0,1732.8800152248414,0.0
290,static_rule,simple,B,0.95,1.0,669.4850444551674,0.1,0,0,0.1,669.4850444551674,0.0
291,static_rule,simple,B,0.95,1.0,751.8213871151507,0.1,1,0,0.1,751.8213871151507,0.0
292,static_rule,hard,A,0.95,0.9695698583066925,1847.1871655804828,1.0,1,0,1.0,1847.1871655804828,0.0
293,static_rule,simple,B,0.95,1.0,675.2319176493229,0.1,0,0,0.1,675.2319176493229,0.0
294,static_rule,simple,B,0.95,1.0,650.8883525616342,0.1,1,0,0.1,650.8883525616342,0.0
295,static_rule,simple,B,0.95,1.0,823.8053644717573,0.1,0,0,0.1,823.8053644717573,0.0
296,static_rule,simple,B,0.95,1.0,606.1682555722759,0.1,1,0,0.1,606.1682555722759,0.0
297,static_rule,simple,B,0.95,1.0,831.5321828830148,0.1,1,0,0.1,831.5321828830148,0.0
298,static_rule,hard,A,0.95,0.7502722046202118,1504.9914917251024,1.0,1,0,1.0,1504.9914917251024,0.0
299,static_rule,hard,A,0.95,0.9602395400657864,1767.8207950324572,1.0,1,0,1.0,1767.8207950324572,0.0
300,static_rule,simple,B,0.95,0.9814719999999999,690.3102468716796,0.1,1,0,0.1,690.3102468716796,0.0
301,static_rule,simple,B,0.95,1.0,705.6029038658436,0.1,1,0,0.1,705.6029038658436,0.0
302,static_rule,simple,B,0.95,1.0,747.2463347865394,0.1,1,0,0.1,747.2463347865394,0.0
303,static_rule,hard,A,0.95,0.8758511966659861,1647.4074484556613,1.0,1,0,1.0,1647.4074484556613,0.0
304,static_rule,simple,B,0.95,1.0,685.6493905520598,0.1,1,0,0.1,685.6493905520598,0.0
305,static_rule,hard,A,0.95,0.9782591666981397,1630.198199522613,1.0,1,0,1.0,1630.198199522613,0.0
306,static_rule,simple,B,0.95,1.0,805.6020835960749,0.1,1,0,0.1,805.6020835960749,0.0
307,static_rule,simple,B,0.95,1.0,688.4912245070462,0.1,1,0,0.1,688.4912245070462,0.0
308,static_rule,simple,B,0.95,1.0,803.9866559562507,0.1,1,0,0.1,803.9866559562507,0.0
309,static_rule,simple,B,0.95,1.0,775.284553575761,0.1,1,0,0.1,775.284553575761,0.0
310,static_rule,simple,B,0.95,1.0,631.9169316510274,0.1,1,0,0.1,631.9169316510274,0.0
311,static_rule,simple,B,0.95,1.0,781.7800667622188,0.1,1,0,0.1,781.7800667622188,0.0
312,static_rule,simple,B,0.95,1.0,662.487021384555,0.1,1,0,0.1,662.487021384555,0.0
313,static_rule,simple,B,0.95,1.0,822.8596123277484,0.1,1,0,0.1,822.8596123277484,0.0
314,static_rule,hard,A,0.95,0.6095978780858822,1301.9043216719053,1.0,1,0,1.0,1301.9043216719053,0.0
315,static_rule,hard,A,0.95,0.8364461327155763,1687.2529085918104,1.0,1,0,1.0,1687.2529085918104,0.0
316,static_rule,simple,B,0.95,0.9814719999999999,698.2044276292414,0.1,1,0,0.1,698.2044276292414,0.0
317,static_rule,simple,B,0.95,1.0,778.7054922724925,0.1,1,0,0.1,778.7054922724925,0.0
318,static_rule,hard,A,0.95,0.8700146189539493,1462.5048917517533,1.0,1,0,1.0,1462.5048917517533,0.0
319,static_rule,simple,B,0.95,1.0,676.7644376403382,0.1,0,0,0.1,676.7644376403382,0.0
320,static_rule,simple,B,0.95,1.0,691.8257191097282,0.1,1,0,0.1,691.8257191097282,0.0
321,static_rule,simple,B,0.95,1.0,708.3358432461926,0.1,1,0,0.1,708.3358432461926,0.0
322,static_rule,hard,A,0.95,0.8217437301188515,1545.7414402978684,1.0,1,0,1.0,1545.7414402978684,0.0
323,static_rule,simple,B,0.95,1.0,637.194435726495,0.1,1,0,0.1,637.194435726495,0.0
324,static_rule,simple,B,0.95,1.0,760.2580350416191,0.1,1,0,0.1,760.2580350416191,0.0
325,static_rule,simple,B,0.95,1.0,645.426938770935,0.1,1,0,0.1,645.426938770935,0.0
326,static_rule,simple,B,0.95,1.0,733.958827469472,0.1,1,0,0.1,733.958827469472,0.0
327,static_rule,hard,A,0.95,0.7336603938140034,1431.4627706292856,1.0,1,0,1.0,1431.4627706292856,0.0
328,static_rule,simple,B,0.95,1.0,612.4702851989208,0.1,0,0,0.1,612.4702851989208,0.0
329,static_rule,simple,B,0.95,1.0,740.0835616658691,0.1,1,0,0.1,740.0835616658691,0.0
330,static_rule,simple,B,0.95,1.0,684.5598953458623,0.1,1,0,0.1,684.5598953458623,0.0
331,static_rule,simple,B,0.95,1.0,718.4635251445039,0.1,1,0,0.1,718.4635251445039,0.0
332,static_rule,hard,A,0.95,0.6871760059077069,1337.9573455782925,1.0,1,0,1.0,1337.9573455782925,0.0
333,static_rule,simple,B,0.95,1.0,703.5811895750089,0.1,1,0,0.1,703.5811895750089,0.0
334,static_rule,simple,B,0.95,1.0,677.4469260140282,0.1,1,0,0.1,677.4469260140282,0.0
335,static_rule,hard,A,0.95,0.7682912070979369,1274.1998067322074,1.0,1,0,1.0,1274.1998067322074,0.0
336,static_rule,hard,A,0.95,0.9760962622461844,1667.939687531111,1.0,0,0,1.0,1667.939687531111,0.0
337,static_rule,simple,B,0.95,0.9814719999999999,633.2009763550722,0.1,1,0,0.1,633.2009763550722,0.0
338,static_rule,simple,B,0.95,1.0,702.8869914586837,0.1,1,0,0.1,702.8869914586837,0.0
339,static_rule,hard,A,0.95,0.9651822720254317,1854.3478189499897,1.0,1,0,1.0,1854.3478189499897,0.0
340,static_rule,simple,B,0.95,1.0,610.3330223154081,0.1,1,0,0.1,610.3330223154081,0.0
341,static_rule,hard,A,0.95,1.0,1598.1315397528242,1.0,1,0,1.0,1598.1315397528242,0.0
342,static_rule,hard,A,0.95,1.0,1910.5918525693014,1.0,1,0,1.0,1910.5918525693014,0.0
343,static_rule,hard,A,0.95,1.0,1865.6398636688982,1.0,1,0,1.0,1865.6398636688982,0.0
344,static_rule,simple,B,0.95,0.8996953599999999,592.6449922595842,0.1,1,0,0.1,592.6449922595842,0.0
345,static_rule,simple,B,0.95,1.0,667.2249745420081,0.1,1,0,0.1,667.2249745420081,0.0
346,static_rule,simple,B,0.95,1.0,693.7735032795421,0.1,1,0,0.1,693.7735032795421,0.0
347,static_rule,hard,A,0.95,0.8996953599999999,1398.7772458799304,1.0,1,0,1.0,1398.7772458799304,0.0
348,static_rule,hard,A,0.95,1.0,1619.0228460458297,1.0,1,0,1.0,1619.0228460458297,0.0
349,static_rule,simple,B,0.95,0.9814719999999999,629.5294750709025,0.1,0,0,0.1,629.5294750709025,0.0
350,static_rule,hard,A,0.95,1.0,1837.316601080057,1.0,1,0,1.0,1837.316601080057,0.0
351,static_rule,simple,B,0.95,1.0,658.715895123494,0.1,1,0,0.1,658.715895123494,0.0
352,static_rule,simple,B,0.95,1.0,739.1031834079876,0.1,1,0,0.1,739.1031834079876,0.0
353,static_rule,simple,B,0.95,1.0,712.0518485897404,0.1,1,0,0.1,712.0518485897404,0.0
354,static_rule,simple,B,0.95,1.0,751.4397186235564,0.1,0,0,0.1,751.4397186235564,0.0
355,static_rule,simple,B,0.95,1.0,762.1959547684538,0.1,1,0,0.1,762.1959547684538,0.0
356,static_rule,simple,B,0.95,1.0,810.1098733794997,0.1,1,0,0.1,810.1098733794997,0.0
357,static_rule,simple,B,0.95,1.0,736.8366017904473,0.1,1,0,0.1,736.8366017904473,0.0
358,static_rule,simple,B,0.95,1.0,691.9871881346143,0.1,0,0,0.1,691.9871881346143,0.0
359,static_rule,hard,A,0.95,0.6164783818288659,1279.3145812430764,1.0,1,0,1.0,1279.3145812430764,0.0
360,static_rule,hard,A,0.95,0.842500976009402,1770.3650592597585,1.0,1,0,1.0,1770.3650592597585,0.0
361,static_rule,simple,B,0.95,0.9814719999999999,577.4684268700585,0.1,1,0,0.1,577.4684268700585,0.0
362,static_rule,simple,B,0.95,1.0,706.0810011876856,0.1,1,0,0.1,706.0810011876856,0.0
363,static_rule,simple,B,0.95,1.0,703.5034869017652,0.1,1,0,0.1,703.5034869017652,0.0
364,static_rule,simple,B,0.95,1.0,845.6457323951772,0.1,1,0,0.1,845.6457323951772,0.0
365,static_rule,hard,A,0.95,0.7446146549753125,1427.6428328770314,1.0,1,0,1.0,1427.6428328770314,0.0
366,static_rule,hard,A,0.95,0.9552608963782749,1687.370940585276,1.0,1,0,1.0,1687.370940585276,0.0
367,static_rule,simple,B,0.95,0.9814719999999999,559.0723571240691,0.1,1,0,0.1,559.0723571240691,0.0
368,static_rule,simple,B,0.95,1.0,562.5082471222504,0.1,1,0,0.1,562.5082471222504,0.0
369,static_rule,hard,A,0.95,0.9509835535766957,1500.0806184007865,1.0,1,0,1.0,1500.0806184007865,0.0
370,static_rule,simple,B,0.95,1.0,585.3059187036718,0.1,0,0,0.1,585.3059187036718,0.0
371,static_rule,simple,B,0.95,1.0,750.1384736430275,0.1,1,0,0.1,750.1384736430275,0.0
372,static_rule,simple,B,0.95,1.0,769.5052963930683,0.1,1,0,0.1,769.5052963930683,0.0
373,static_rule,simple,B,0.95,1.0,771.511878520178,0.1,1,0,0.1,771.511878520178,0.0
374,static_rule,simple,B,0.95,1.0,699.7206317056119,0.1,0,0,0.1,699.7206317056119,0.0
375,static_rule,simple,B,0.95,1.0,748.0935753633947,0.1,1,0,0.1,748.0935753633947,0.0
376,static_rule,simple,B,0.95,1.0,724.8226965513421,0.1,1,0,0.1,724.8226965513421,0.0
377,static_rule,simple,B,0.95,1.0,706.8729447922493,0.1,1,0,0.1,706.8729447922493,0.0
378,static_rule,simple,B,0.95,1.0,784.4329849126858,0.1,1,0,0.1,784.4329849126858,0.0
379,static_rule,simple,B,0.95,1.0,753.9367652777463,0.1,1,0,0.1,753.9367652777463,0.0
380,static_rule,simple,B,0.95,1.0,667.1393309141994,0.1,0,0,0.1,667.1393309141994,0.0
381,static_rule,simple,B,0.95,1.0,749.0226521535292,0.1,1,0,0.1,749.0226521535292,0.0
382,static_rule,simple,B,0.95,1.0,714.6633650490975,0.1,1,0,0.1,714.6633650490975,0.0
383,static_rule,simple,B,0.95,1.0,670.0330783337183,0.1,0,0,0.1,670.0330783337183,0.0
384,static_rule,simple,B,0.95,1.0,773.9170502323869,0.1,0,0,0.1,773.9170502323869,0.0
385,static_rule,simple,B,0.95,1.0,612.6669889326503,0.1,1,0,0.1,612.6669889326503,0.0
386,static_rule,hard,A,0.95,0.4082376695144943,1064.6921238083503,1.0,1,0,1.0,1064.6921238083503,0.0
387,static_rule,simple,B,0.95,1.0,682.7551750445465,0.1,1,0,0.1,682.7551750445465,0.0
388,static_rule,simple,B,0.95,1.0,700.6912734438108,0.1,1,0,0.1,700.6912734438108,0.0
389,static_rule,simple,B,0.95,1.0,727.3136232976217,0.1,1,0,0.1,727.3136232976217,0.0
390,static_rule,hard,A,0.95,0.5448182361850556,1029.039299183941,1.0,1,0,1.0,1029.039299183941,0.0
391,static_rule,simple,B,0.95,1.0,778.0842623013148,0.1,1,0,0.1,778.0842623013148,0.0
392,static_rule,simple,B,0.95,1.0,736.6557567041739,0.1,1,0,0.1,736.6557567041739,0.0
393,static_rule,simple,B,0.95,1.0,730.82555066415,0.1,1,0,0.1,730.82555066415,0.0
394,static_rule,hard,A,0.95,0.626724968283562,1166.7418981294315,1.0,1,0,1.0,1166.7418981294315,0.0
395,static_rule,simple,B,0.95,1.0,653.6553142617157,0.1,1,0,0.1,653.6553142617157,0.0
396,static_rule,simple,B,0.95,1.0,760.832572101455,0.1,1,0,0.1,760.832572101455,0.0
397,static_rule,hard,A,0.95,0.7270955175861356,1384.0738876277157,1.0,1,0,1.0,1384.0738876277157,0.0
398,static_rule,simple,B,0.95,1.0,732.2257826703756,0.1,1,0,0.1,732.2257826703756,0.0
399,static_rule,hard,A,0.95,0.8630627688187034,1468.0797773780714,1.0,1,0,1.0,1468.0797773780714,0.0
400,static_rule,simple,B,0.95,1.0,648.8462908822995,0.1,1,0,0.1,648.8462908822995,0.0
401,static_rule,simple,B,0.95,1.0,704.9059065150803,0.1,1,0,0.1,704.9059065150803,0.0
402,static_rule,simple,B,0.95,1.0,658.1450802667109,0.1,1,0,0.1,658.1450802667109,0.0
403,static_rule,simple,B,0.95,1.0,738.8236319731482,0.1,1,0,0.1,738.8236319731482,0.0
404,static_rule,simple,B,0.95,1.0,689.9203141363266,0.1,1,0,0.1,689.9203141363266,0.0
405,static_rule,simple,B,0.95,1.0,719.2564884386005,0.1,1,0,0.1,719.2564884386005,0.0
406,static_rule,hard,A,0.95,0.6527126917516579,1240.6393846534659,1.0,1,0,1.0,1240.6393846534659,0.0
407,static_rule,hard,A,0.95,0.874387168741459,1544.288491642949,1.0,1,0,1.0,1544.288491642949,0.0
408,static_rule,simple,B,0.95,0.9814719999999999,614.5484730429979,0.1,1,0,0.1,614.5484730429979,0.0
409,static_rule,simple,B,0.95,1.0,776.8706262622244,0.1,1,0,0.1,776.8706262622244,0.0
410,static_rule,simple,B,0.95,1.0,771.3066759205473,0.1,0,0,0.1,771.3066759205473,0.0
411,static_rule,simple,B,0.95,1.0,677.068667716273,0.1,1,0,0.1,677.068667716273,0.0
412,static_rule,simple,B,0.95,1.0,704.6363487834242,0.1,0,0,0.1,704.6363487834242,0.0
413,static_rule,simple,B,0.95,1.0,705.5026279886553,0.1,1,0,0.1,705.5026279886553,0.0
414,static_rule,hard,A,0.95,0.6573406976436216,1174.0921079815969,1.0,1,0,1.0,1174.0921079815969,0.0
415,static_rule,simple,B,0.95,1.0,716.7347197702641,0.1,1,0,0.1,716.7347197702641,0.0
416,static_rule,simple,B,0.95,1.0,736.4843267337174,0.1,1,0,0.1,736.4843267337174,0.0
417,static_rule,simple,B,0.95,1.0,681.7927775643295,0.1,1,0,0.1,681.7927775643295,0.0
418,static_rule,simple,B,0.95,1.0,712.7483618360106,0.1,0,0,0.1,712.7483618360106,0.0
419,static_rule,hard,A,0.95,0.6468996663581177,1275.4886704678747,1.0,1,0,1.0,1275.4886704678747,0.0
420,static_rule,hard,A,0.95,0.8692717063951436,1707.6763808030432,1.0,1,0,1.0,1707.6763808030432,0.0
421,static_rule,simple,B,0.95,0.9814719999999999,589.4491054966664,0.1,1,0,0.1,589.4491054966664,0.0
422,static_rule,hard,A,0.95,0.9731640094323992,1484.1735492057699,1.0,1,0,1.0,1484.1735492057699,0.0
423,static_rule,simple,B,0.95,1.0,711.9905901400539,0.1,1,0,0.1,711.9905901400539,0.0
424,static_rule,simple,B,0.95,1.0,772.630951876569,0.1,1,0,0.1,772.630951876569,0.0
425,static_rule,simple,B,0.95,1.0,712.1620786206216,0.1,1,0,0.1,712.1620786206216,0.0
426,static_rule,simple,B,0.95,1.0,712.5027165017179,0.1,1,0,0.1,712.5027165017179,0.0
427,static_rule,hard,A,0.95,0.8135697080585333,1480.910486055414,1.0,1,0,1.0,1480.910486055414,0.0
428,static_rule,simple,B,0.95,1.0,616.8394771794897,0.1,1,0,0.1,616.8394771794897,0.0
429,static_rule,simple,B,0.95,1.0,579.8047477783521,0.1,0,0,0.1,579.8047477783521,0.0
430,static_rule,simple,B,0.95,1.0,663.7523046400624,0.1,1,0,0.1,663.7523046400624,0.0
431,static_rule,simple,B,0.95,1.0,557.2934660803858,0.1,1,0,0.1,557.2934660803858,0.0
432,static_rule,simple,B,0.95,1.0,679.0956060064319,0.1,1,0,0.1,679.0956060064319,0.0
433,static_rule,simple,B,0.95,1.0,643.8233118663064,0.1,1,0,0.1,643.8233118663064,0.0
434,static_rule,simple,B,0.95,1.0,879.3812926448171,0.1,1,0,0.1,879.3812926448171,0.0
435,static_rule,simple,B,0.95,1.0,743.8325161095045,0.1,1,0,0.1,743.8325161095045,0.0
436,static_rule,simple,B,0.95,1.0,665.871747221406,0.1,1,0,0.1,665.871747221406,0.0
437,static_rule,hard,A,0.95,0.5265799577459858,989.975204608466,1.0,1,0,1.0,989.975204608466,0.0
438,static_rule,hard,A,0.95,0.7633903628164674,1312.3743353014333,1.0,1,0,1.0,1312.3743353014333,0.0
439,static_rule,hard,A,0.95,0.9717835192784914,1654.747610723162,1.0,1,0,1.0,1654.747610723162,0.0
440,static_rule,simple,B,0.95,0.8996953599999999,501.65279746913706,0.1,1,0,0.1,501.65279746913706,0.0
441,static_rule,simple,B,0.95,1.0,821.1520233427907,0.1,1,0,0.1,821.1520233427907,0.0
442,static_rule,simple,B,0.95,1.0,687.1266643893372,0.1,1,0,0.1,687.1266643893372,0.0
443,static_rule,simple,B,0.95,1.0,766.8987365255076,0.1,1,0,0.1,766.8987365255076,0.0
444,static_rule,simple,B,0.95,1.0,697.3573799156432,0.1,0,0,0.1,697.3573799156432,0.0
445,static_rule,simple,B,0.95,1.0,621.762398101801,0.1,1,0,0.1,621.762398101801,0.0
446,static_rule,simple,B,0.95,1.0,749.9216718113878,0.1,1,0,0.1,749.9216718113878,0.0
447,static_rule,hard,A,0.95,0.6494869041695654,1231.3495440850832,1.0,0,0,1.0,1231.3495440850832,0.0
448,static_rule,hard,A,0.95,0.8715484756692176,1404.1465117188498,1.0,1,0,1.0,1404.1465117188498,0.0
449,static_rule,simple,B,0.95,0.9814719999999999,682.1249264029527,0.1,1,0,0.1,682.1249264029527,0.0
450,static_rule,simple,B,0.95,1.0,702.9384394371954,0.1,1,0,0.1,702.9384394371954,0.0
451,static_rule,simple,B,0.95,1.0,729.1819710652128,0.1,1,0,0.1,729.1819710652128,0.0
452,static_rule,hard,A,0.95,0.8226635768739026,1424.3007887701424,1.0,1,0,1.0,1424.3007887701424,0.0
453,static_rule,simple,B,0.95,1.0,645.0031453173489,0.1,1,0,0.1,645.0031453173489,0.0
454,static_rule,hard,A,0.95,0.9370706739311501,1440.664458584777,1.0,1,0,1.0,1440.664458584777,0.0
455,static_rule,simple,B,0.95,1.0,778.0388493849093,0.1,1,0,0.1,778.0388493849093,0.0
456,static_rule,hard,A,0.95,1.0,1577.7227299291749,1.0,1,0,1.0,1577.7227299291749,0.0
457,static_rule,simple,B,0.95,1.0,720.8622145514951,0.1,1,0,0.1,720.8622145514951,0.0
458,static_rule,simple,B,0.95,1.0,780.6299774829879,0.1,1,0,0.1,780.6299774829879,0.0
459,static_rule,hard,A,0.95,0.9814719999999999,1762.772824085378,1.0,1,0,1.0,1762.772824085378,0.0
460,static_rule,hard,A,0.95,1.0,1997.134102484003,1.0,1,0,1.0,1997.134102484003,0.0
461,static_rule,simple,B,0.95,0.9814719999999999,652.9799370921634,0.1,1,0,0.1,652.9799370921634,0.0
462,static_rule,simple,B,0.95,1.0,732.9933059853979,0.1,1,0,0.1,732.9933059853979,0.0
463,static_rule,simple,B,0.95,1.0,679.4612288168645,0.1,0,0,0.1,679.4612288168645,0.0
464,static_rule,simple,B,0.95,1.0,586.2540855252934,0.1,1,0,0.1,586.2540855252934,0.0
465,static_rule,simple,B,0.95,1.0,671.8858474874118,0.1,1,0,0.1,671.8858474874118,0.0
466,static_rule,hard,A,0.95,0.764404086784,1335.6626779836345,1.0,1,0,1.0,1335.6626779836345,0.0
467,static_rule,simple,B,0.95,1.0,680.0137528783124,0.1,1,0,0.1,680.0137528783124,0.0
468,static_rule,simple,B,0.95,1.0,725.186061263316,0.1,0,0,0.1,725.186061263316,0.0
469,static_rule,simple,B,0.95,1.0,702.9759580954812,0.1,1,0,0.1,702.9759580954812,0.0
470,static_rule,simple,B,0.95,1.0,779.6338823625981,0.1,1,0,0.1,779.6338823625981,0.0
471,static_rule,hard,A,0.95,0.7034004339282738,1283.2880920394875,1.0,1,0,1.0,1283.2880920394875,0.0
472,static_rule,hard,A,0.95,0.9189923818568808,1714.3924344492923,1.0,0,0,1.0,1714.3924344492923,0.0
473,static_rule,simple,B,0.95,0.9814719999999999,639.656630202499,0.1,1,0,0.1,639.656630202499,0.0
474,static_rule,simple,B,0.95,1.0,633.8796932304173,0.1,1,0,0.1,633.8796932304173,0.0
475,static_rule,simple,B,0.95,1.0,775.8154417731112,0.1,1,0,0.1,775.8154417731112,0.0
476,static_rule,simple,B,0.95,1.0,771.2279602823465,0.1,0,0,0.1,771.2279602823465,0.0
477,static_rule,simple,B,0.95,1.0,767.5128514442257,0.1,1,0,0.1,767.5128514442257,0.0
478,static_rule,simple,B,0.95,1.0,745.4091586504519,0.1,0,0,0.1,745.4091586504519,0.0
479,static_rule,simple,B,0.95,1.0,736.5297041975879,0.1,1,0,0.1,736.5297041975879,0.0
480,static_rule,hard,A,0.95,0.6305013885490012,1043.4536796789646,1.0,1,0,1.0,1043.4536796789646,0.0
481,static_rule,simple,B,0.95,1.0,694.457435069878,0.1,1,0,0.1,694.457435069878,0.0
482,static_rule,simple,B,0.95,1.0,686.5331598667026,0.1,1,0,0.1,686.5331598667026,0.0
483,static_rule,simple,B,0.95,1.0,665.0927987120369,0.1,0,0,0.1,665.0927987120369,0.0
484,static_rule,hard,A,0.95,0.6781087571863931,1299.942756955363,1.0,1,0,1.0,1299.942756955363,0.0
485,static_rule,simple,B,0.95,1.0,608.7413591839468,0.1,1,0,0.1,608.7413591839468,0.0
486,static_rule,hard,A,0.95,0.8251274215651427,1404.888754661584,1.0,1,0,1.0,1404.888754661584,0.0
487,static_rule,simple,B,0.95,1.0,696.1428934655936,0.1,1,0,0.1,696.1428934655936,0.0
488,static_rule,simple,B,0.95,1.0,780.176803240425,0.1,1,0,0.1,780.176803240425,0.0
489,static_rule,simple,B,0.95,1.0,745.2142234573025,0.1,1,0,0.1,745.2142234573025,0.0
490,static_rule,simple,B,0.95,1.0,804.7544381658577,0.1,1,0,0.1,804.7544381658577,0.0
491,static_rule,simple,B,0.95,1.0,628.3968133123494,0.1,1,0,0.1,628.3968133123494,0.0
492,static_rule,simple,B,0.95,1.0,743.8719058782481,0.1,0,0,0.1,743.8719058782481,0.0
493,static_rule,simple,B,0.95,1.0,627.9541364648184,0.1,1,0,0.1,627.9541364648184,0.0
494,static_rule,hard,A,0.95,0.5967443081585921,1163.8029565323889,1.0,1,0,1.0,1163.8029565323889,0.0
495,static_rule,hard,A,0.95,0.8251349911795611,1503.4097099915587,1.0,1,0,1.0,1503.4097099915587,0.0
496,static_rule,simple,B,0.95,0.9814719999999999,665.808841677436,0.1,1,0,0.1,665.808841677436,0.0
497,static_rule,simple,B,0.95,1.0,723.7631257566679,0.1,1,0,0.1,723.7631257566679,0.0
498,static_rule,hard,A,0.95,0.8623063927091179,1597.454429313663,1.0,1,0,1.0,1597.454429313663,0.0
499,static_rule,simple,B,0.95,1.0,648.5350897134663,0.1,0,0,0.1,648.5350897134663,0.0
500,static_rule,hard,A,0.95,0.9677700705139409,1311.4030564426012,1.0,1,0,1.0,1311.4030564426012,0.0
501,static_rule,simple,B,0.95,1.0,641.4768113091694,0.1,1,0,0.1,641.4768113091694,0.0
502,static_rule,hard,A,0.95,1.0,1909.8658119710828,1.0,1,0,1.0,1909.8658119710828,0.0
503,static_rule,simple,B,0.95,1.0,692.1527189892868,0.1,1,0,0.1,692.1527189892868,0.0
504,static_rule,simple,B,0.95,1.0,836.9099504441093,0.1,1,0,0.1,836.9099504441093,0.0
505,static_rule,simple,B,0.95,1.0,688.1336008417518,0.1,1,0,0.1,688.1336008417518,0.0
506,static_rule,simple,B,0.95,1.0,767.5782801023959,0.1,1,0,0.1,767.5782801023959,0.0
507,static_rule,simple,B,0.95,1.0,612.1774753184814,0.1,1,0,0.1,612.1774753184814,0.0
508,static_rule,simple,B,0.95,1.0,635.7185896640569,0.1,1,0,0.1,635.7185896640569,0.0
509,static_rule,hard,A,0.95,0.70867559636992,1407.0869578037325,1.0,1,0,1.0,1407.0869578037325,0.0
510,static_rule,simple,B,0.95,1.0,664.4292213496759,0.1,0,0,0.1,664.4292213496759,0.0
511,static_rule,simple,B,0.95,1.0,781.6040884226718,0.1,1,0,0.1,781.6040884226718,0.0
