t,shock_type,shock_point,policy,task_difficulty,chosen_agent,match_score,latency_ms,call_cost,success,error_type,phase
0,none,500,linucb,simple,A,0.95,404.1283130645752,0.1,1,none,all
1,none,500,linucb,hard,D,0.95,1262.6135349273682,1.0,1,none,all
2,none,500,linucb,simple,A,0.95,416.3970947265625,0.1,1,none,all
3,none,500,linucb,simple,A,0.95,432.42788314819336,0.1,1,none,all
4,none,500,linucb,simple,A,0.95,398.7112045288086,0.1,1,none,all
5,none,500,linucb,hard,E,0.75,3823.117733001709,1.9500000000000002,1,none,all
6,none,500,linucb,hard,D,0.95,2587.24308013916,1.0,1,none,all
7,none,500,linucb,hard,D,0.95,1880.9490203857422,1.0,1,none,all
8,none,500,linucb,simple,A,0.95,422.4119186401367,0.1,1,none,all
9,none,500,linucb,hard,D,0.95,2726.642370223999,1.0,1,none,all
10,none,500,linucb,simple,A,0.95,447.4465847015381,0.1,1,none,all
11,none,500,linucb,hard,E,0.75,4662.221193313599,1.9500000000000002,1,none,all
12,none,500,linucb,simple,I,0.95,2525.2561569213867,0.275,1,none,all
13,none,500,linucb,hard,E,0.75,4087.860584259033,1.9500000000000002,1,none,all
14,none,500,linucb,hard,D,0.95,1943.8128471374512,1.0,1,none,all
15,none,500,linucb,hard,E,0.75,4676.5758991241455,1.9500000000000002,1,none,all
16,none,500,linucb,simple,A,0.95,341.2494659423828,0.1,1,none,all
17,none,500,linucb,hard,D,0.95,2629.6920776367188,1.0,1,none,all
18,none,500,linucb,simple,A,0.95,456.97522163391113,0.1,1,none,all
19,none,500,linucb,simple,A,0.95,399.4140625,0.1,1,none,all
20,none,500,linucb,simple,A,0.95,378.8456916809082,0.1,1,none,all
21,none,500,linucb,hard,E,0.75,3766.4661407470703,1.35,1,none,all
22,none,500,linucb,simple,A,0.95,469.4337844848633,0.1,1,none,all
23,none,500,linucb,hard,D,0.95,2280.0750732421875,1.0,1,none,all
24,none,500,linucb,simple,A,0.95,670.1228618621826,0.1,1,none,all
25,none,500,linucb,hard,D,0.95,1311.3336563110352,1.0,1,none,all
26,none,500,linucb,simple,A,0.95,482.41209983825684,0.1,1,none,all
27,none,500,linucb,simple,A,0.95,444.5605278015137,0.1,1,none,all
28,none,500,linucb,hard,D,0.95,1403.747797012329,1.0,1,none,all
29,none,500,linucb,simple,I,0.95,1553.6484718322754,0.275,1,none,all
30,none,500,linucb,simple,A,0.95,376.37925148010254,0.1,1,none,all
31,none,500,linucb,simple,A,0.95,431.77151679992676,0.1,1,none,all
32,none,500,linucb,simple,A,0.95,390.9797668457031,0.1,1,none,all
33,none,500,linucb,hard,D,0.95,1771.3446617126465,1.0,1,none,all
34,none,500,linucb,hard,D,0.95,2498.610496520996,1.0,1,none,all
35,none,500,linucb,hard,E,0.75,5029.907464981079,1.35,1,none,all
36,none,500,linucb,simple,A,0.95,461.06696128845215,0.1,1,none,all
37,none,500,linucb,simple,A,0.95,598.1976985931396,0.1,1,none,all
38,none,500,linucb,simple,I,0.95,1612.7541065216064,0.275,1,none,all
39,none,500,linucb,hard,D,0.95,2000.9362697601318,1.0,1,none,all
40,none,500,linucb,simple,A,0.95,385.7414722442627,0.1,1,none,all
41,none,500,linucb,simple,A,0.95,365.3373718261719,0.1,1,none,all
42,none,500,linucb,hard,D,0.95,2787.614107131958,1.0,1,none,all
43,none,500,linucb,hard,E,0.75,4269.70911026001,1.35,1,none,all
44,none,500,linucb,simple,A,0.95,531.9287776947021,0.1,1,none,all
45,none,500,linucb,hard,D,0.95,1926.2964725494385,1.0,1,none,all
46,none,500,linucb,hard,D,0.95,1991.5392398834229,1.0,1,none,all
47,none,500,linucb,simple,A,0.95,405.1656723022461,0.1,1,none,all
48,none,500,linucb,simple,A,0.95,428.7240505218506,0.1,1,none,all
49,none,500,linucb,simple,A,0.95,347.491979598999,0.1,1,none,all
50,none,500,linucb,simple,A,0.95,439.93330001831055,0.1,1,none,all
51,none,500,linucb,simple,A,0.95,414.6299362182617,0.1,1,none,all
52,none,500,linucb,simple,A,0.95,458.44531059265137,0.1,1,none,all
