t,shock_type,shock_point,policy,task_difficulty,chosen_agent,match_score,latency_ms,call_cost,success,error_type,phase
0,A_unavailable,50,static_rule,simple,B,0.6,16728.69086265564,0.30000000000000004,0,empty,pre
1,A_unavailable,50,static_rule,hard,A,0.2,413.27404975891113,0.1,1,none,pre
2,A_unavailable,50,static_rule,simple,B,0.6,21597.672700881958,0.30000000000000004,0,empty,pre
3,A_unavailable,50,static_rule,simple,B,0.6,28186.01894378662,0.30000000000000004,0,empty,pre
4,A_unavailable,50,static_rule,simple,B,0.6,13755.531549453735,0.30000000000000004,0,empty,pre
5,A_unavailable,50,static_rule,hard,A,0.2,409.49296951293945,0.1,1,none,pre
6,A_unavailable,50,static_rule,hard,A,0.2,389.1897201538086,0.1,1,none,pre
7,A_unavailable,50,static_rule,hard,A,0.2,1220.719575881958,0.30000000000000004,0,parse_error,pre
8,A_unavailable,50,static_rule,simple,B,0.6,28912.988901138306,0.30000000000000004,0,empty,pre
9,A_unavailable,50,static_rule,hard,A,0.2,509.63735580444336,0.1,1,none,pre
10,A_unavailable,50,static_rule,simple,B,0.6,26356.05549812317,0.30000000000000004,0,empty,pre
11,A_unavailable,50,static_rule,hard,A,0.2,1331.437349319458,0.30000000000000004,0,parse_error,pre
12,A_unavailable,50,static_rule,simple,B,0.6,31617.273569107056,0.30000000000000004,0,empty,pre
13,A_unavailable,50,static_rule,hard,A,0.2,452.96478271484375,0.1,1,none,pre
14,A_unavailable,50,static_rule,hard,A,0.2,390.05017280578613,0.1,1,none,pre
15,A_unavailable,50,static_rule,hard,A,0.2,434.1287612915039,0.1,1,none,pre
16,A_unavailable,50,static_rule,simple,B,0.6,18482.76138305664,0.30000000000000004,0,empty,pre
17,A_unavailable,50,static_rule,hard,A,0.2,354.13479804992676,0.1,1,none,pre
18,A_unavailable,50,static_rule,simple,B,0.6,24435.973405838013,0.30000000000000004,0,empty,pre
19,A_unavailable,50,static_rule,simple,B,0.6,17788.913011550903,0.30000000000000004,0,empty,pre
20,A_unavailable,50,static_rule,simple,B,0.6,16436.65647506714,0.30000000000000004,0,empty,pre
21,A_unavailable,50,static_rule,hard,A,0.2,386.2040042877197,0.1,1,none,pre
22,A_unavailable,50,static_rule,simple,B,0.6,26785.65287590027,0.30000000000000004,0,empty,pre
23,A_unavailable,50,static_rule,hard,A,0.2,627.6021003723145,0.1,1,none,pre
24,A_unavailable,50,static_rule,simple,B,0.6,27769.91081237793,0.30000000000000004,0,empty,pre
25,A_unavailable,50,static_rule,hard,A,0.2,416.60356521606445,0.1,1,none,pre
26,A_unavailable,50,static_rule,simple,B,0.6,31675.651788711548,0.30000000000000004,0,empty,pre
27,A_unavailable,50,static_rule,simple,B,0.6,24798.92349243164,0.30000000000000004,0,empty,pre
28,A_unavailable,50,static_rule,hard,A,0.2,518.2838439941406,0.1,1,none,pre
29,A_unavailable,50,static_rule,simple,B,0.6,25669.931650161743,0.30000000000000004,0,empty,pre
30,A_unavailable,50,static_rule,simple,B,0.6,36587.79263496399,0.30000000000000004,0,empty,pre
31,A_unavailable,50,static_rule,simple,B,0.6,23230.89098930359,0.30000000000000004,0,empty,pre
32,A_unavailable,50,static_rule,simple,B,0.6,24002.26593017578,0.30000000000000004,0,empty,pre
33,A_unavailable,50,static_rule,hard,A,0.2,431.11681938171387,0.1,1,none,pre
