t,shock_type,shock_point,policy,task_difficulty,chosen_agent,match_score,latency_ms,call_cost,success,error_type,phase
0,A_unavailable,50,random,simple,J,0.92,442.2328472137451,0.1,1,none,pre
1,A_unavailable,50,random,hard,E,0.75,537.5475883483887,0.35,1,none,pre
2,A_unavailable,50,random,simple,J,0.92,3742.8979873657227,1.1,1,none,pre
3,A_unavailable,50,random,simple,A,0.95,381.9260597229004,0.1,1,none,pre
4,A_unavailable,50,random,simple,A,0.95,457.36193656921387,0.1,1,none,pre
5,A_unavailable,50,random,hard,A,0.2,327.49247550964355,0.1,1,none,pre
6,A_unavailable,50,random,hard,J,0.35,3733.020544052124,1.1,1,none,pre
7,A_unavailable,50,random,hard,D,0.95,2295.3813076019287,1.0,1,none,pre
8,A_unavailable,50,random,simple,A,0.95,603.2180786132812,0.7,1,none,pre
9,A_unavailable,50,random,hard,D,0.95,2322.2217559814453,1.0,1,none,pre
10,A_unavailable,50,random,simple,C,0.85,7297.901391983032,0.5,1,none,pre
11,A_unavailable,50,random,hard,J,0.35,421.51737213134766,0.1,1,none,pre
12,A_unavailable,50,random,simple,E,0.75,6084.115028381348,1.1,1,none,pre
13,A_unavailable,50,random,hard,E,0.75,460.9851837158203,0.35,1,none,pre
14,A_unavailable,50,random,hard,E,0.75,1713.3221626281738,0.35,1,none,pre
15,A_unavailable,50,random,hard,I,0.2,745.8398342132568,0.1,1,none,pre
16,A_unavailable,50,random,simple,C,0.85,772.0246315002441,0.15,1,none,pre
17,A_unavailable,50,random,hard,E,0.75,13479.272842407227,0.44999999999999996,1,none,pre
18,A_unavailable,50,random,simple,A,0.95,4024.5158672332764,1.1,1,none,pre
19,A_unavailable,50,random,simple,C,0.85,1384.3677043914795,0.22499999999999998,1,none,pre
20,A_unavailable,50,random,simple,C,0.85,789.0050411224365,0.15,1,none,pre
21,A_unavailable,50,random,hard,J,0.35,452.8791904449463,0.1,1,none,pre
22,A_unavailable,50,random,simple,J,0.92,416.9600009918213,0.1,1,none,pre
23,A_unavailable,50,random,hard,D,0.95,10784.02853012085,1.7,1,none,pre
24,A_unavailable,50,random,simple,E,0.75,1261.7979049682617,0.35,1,none,pre
25,A_unavailable,50,random,hard,C,0.55,1975.677251815796,0.825,1,none,pre
26,A_unavailable,50,random,simple,A,0.95,3313.565492630005,0.2,1,none,pre
27,A_unavailable,50,random,simple,D,0.8,2029.9935340881348,1.0,1,none,pre
28,A_unavailable,50,random,hard,E,0.75,505.7709217071533,0.35,1,none,pre
29,A_unavailable,50,random,simple,D,0.8,1908.006191253662,1.0,1,none,pre
30,A_unavailable,50,random,simple,C,0.85,767.4438953399658,0.75,1,none,pre
31,A_unavailable,50,random,simple,H,0.95,5829.932689666748,0.425,0,parse_error,pre
32,A_unavailable,50,random,simple,D,0.8,2992.8536415100098,1.0,1,none,pre
33,A_unavailable,50,random,hard,D,0.95,2014.164924621582,1.0,1,none,pre
34,A_unavailable,50,random,hard,A,0.2,4147.108554840088,1.175,1,none,pre
35,A_unavailable,50,random,hard,C,0.55,774.1024494171143,0.75,1,none,pre
36,A_unavailable,50,random,simple,E,0.75,1180.4490089416504,0.6,1,none,pre
37,A_unavailable,50,random,simple,J,0.92,480.379581451416,0.7,1,none,pre
38,A_unavailable,50,random,simple,D,0.8,2443.187713623047,1.0,1,none,pre
39,A_unavailable,50,random,hard,E,0.75,3505.084276199341,0.7,1,none,pre
40,A_unavailable,50,random,simple,J,0.92,408.5261821746826,0.1,1,none,pre
41,A_unavailable,50,random,simple,A,0.95,420.09615898132324,0.1,1,none,pre
42,A_unavailable,50,random,hard,E,0.75,1207.23295211792,0.425,1,none,pre
43,A_unavailable,50,random,hard,I,0.2,676.1820316314697,0.1,1,none,pre
44,A_unavailable,50,random,simple,E,0.75,1167.8428649902344,0.35,1,none,pre
45,A_unavailable,50,random,hard,C,0.55,923.0196475982666,0.75,1,none,pre
46,A_unavailable,50,random,hard,C,0.55,6040.098190307617,0.475,0,parse_error,pre
47,A_unavailable,50,random,simple,G,0.9,3853.9936542510986,1.325,0,empty,pre
48,A_unavailable,50,random,simple,E,0.75,1312.976360321045,0.35,1,none,pre
49,A_unavailable,50,random,simple,E,0.75,8685.988903045654,1.0499999999999998,1,none,pre
50,A_unavailable,50,random,simple,J,0.92,3844.6279525756836,0.7999999999999999,1,none,post
51,A_unavailable,50,random,simple,I,0.95,603.3575534820557,0.1,1,none,post
52,A_unavailable,50,random,simple,I,0.95,6837.903261184692,0.2,1,none,post
53,A_unavailable,50,random,simple,E,0.75,10595.461368560791,0.7,1,none,post
54,A_unavailable,50,random,simple,H,0.95,3942.5862789154053,0.425,0,parse_error,post
