t,shock_type,shock_point,policy,task_difficulty,chosen_agent,match_score,latency_ms,call_cost,success,error_type,phase
0,A_unavailable,50,linucb,simple,A,0.95,374.30310249328613,0.1,1,none,pre
1,A_unavailable,50,linucb,hard,D,0.95,1924.7148036956787,1.0,1,none,pre
2,A_unavailable,50,linucb,simple,A,0.95,331.56800270080566,0.1,1,none,pre
3,A_unavailable,50,linucb,simple,A,0.95,319.8819160461426,0.1,1,none,pre
4,A_unavailable,50,linucb,simple,A,0.95,396.376371383667,0.1,1,none,pre
5,A_unavailable,50,linucb,hard,D,0.95,2509.575605392456,1.0,1,none,pre
6,A_unavailable,50,linucb,hard,E,0.75,3790.616750717163,1.9500000000000002,1,none,pre
7,A_unavailable,50,linucb,hard,E,0.75,4650.446653366089,1.9500000000000002,1,none,pre
8,A_unavailable,50,linucb,simple,A,0.95,403.82862091064453,0.1,1,none,pre
9,A_unavailable,50,linucb,hard,D,0.95,2376.6236305236816,1.0,1,none,pre
10,A_unavailable,50,linucb,simple,A,0.95,416.0768985748291,0.1,1,none,pre
11,A_unavailable,50,linucb,hard,D,0.95,2645.061731338501,1.0,1,none,pre
12,A_unavailable,50,linucb,simple,A,0.95,466.231107711792,0.1,1,none,pre
13,A_unavailable,50,linucb,hard,E,0.75,5509.874105453491,1.9500000000000002,1,none,pre
14,A_unavailable,50,linucb,hard,E,0.75,3998.0287551879883,1.9500000000000002,1,none,pre
15,A_unavailable,50,linucb,hard,D,0.95,2039.7980213165283,1.0,1,none,pre
16,A_unavailable,50,linucb,simple,A,0.95,433.88819694519043,0.1,1,none,pre
17,A_unavailable,50,linucb,hard,D,0.95,2827.20685005188,1.0,1,none,pre
18,A_unavailable,50,linucb,simple,A,0.95,444.7765350341797,0.1,1,none,pre
19,A_unavailable,50,linucb,simple,A,0.95,310.94861030578613,0.1,1,none,pre
20,A_unavailable,50,linucb,simple,A,0.95,402.02784538269043,0.1,1,none,pre
21,A_unavailable,50,linucb,hard,E,0.75,4250.283002853394,1.35,1,none,pre
22,A_unavailable,50,linucb,simple,A,0.95,438.42577934265137,0.1,1,none,pre
23,A_unavailable,50,linucb,hard,D,0.95,2049.90553855896,1.0,1,none,pre
24,A_unavailable,50,linucb,simple,A,0.95,380.0675868988037,0.1,1,none,pre
25,A_unavailable,50,linucb,hard,D,0.95,3415.4608249664307,1.0,1,none,pre
26,A_unavailable,50,linucb,simple,A,0.95,401.2777805328369,0.1,1,none,pre
27,A_unavailable,50,linucb,simple,A,0.95,485.04185676574707,0.1,1,none,pre
28,A_unavailable,50,linucb,hard,D,0.95,1870.4755306243896,1.0,1,none,pre
29,A_unavailable,50,linucb,simple,I,0.95,1664.440393447876,0.275,1,none,pre
30,A_unavailable,50,linucb,simple,A,0.95,339.0524387359619,0.1,1,none,pre
31,A_unavailable,50,linucb,simple,A,0.95,405.5912494659424,0.1,1,none,pre
32,A_unavailable,50,linucb,simple,A,0.95,404.5264720916748,0.1,1,none,pre
33,A_unavailable,50,linucb,hard,D,0.95,1509.7973346710205,1.0,1,none,pre
34,A_unavailable,50,linucb,hard,E,0.75,4457.501649856567,1.35,1,none,pre
35,A_unavailable,50,linucb,hard,D,0.95,2661.041259765625,1.0,1,none,pre
36,A_unavailable,50,linucb,simple,A,0.95,473.6971855163574,0.1,1,none,pre
37,A_unavailable,50,linucb,simple,A,0.95,445.81127166748047,0.1,1,none,pre
38,A_unavailable,50,linucb,simple,A,0.95,424.03101921081543,0.1,1,none,pre
39,A_unavailable,50,linucb,hard,D,0.95,2840.0027751922607,1.0,1,none,pre
40,A_unavailable,50,linucb,simple,A,0.95,320.1766014099121,0.1,1,none,pre
41,A_unavailable,50,linucb,simple,A,0.95,427.69670486450195,0.1,1,none,pre
42,A_unavailable,50,linucb,hard,E,0.75,4478.278875350952,1.35,1,none,pre
43,A_unavailable,50,linucb,hard,E,0.75,4510.321140289307,1.35,1,none,pre
44,A_unavailable,50,linucb,simple,A,0.95,405.09033203125,0.1,1,none,pre
