t,policy,task_difficulty,chosen_agent,match_score,load,latency_ms,call_cost,success,fallback_used,total_cost_this_task,total_latency_this_task,reward_used_for_update,error_type
27,sop_strong,hard,D,0.95,1.0,2082.749843597412,0.00045525000000000003,1,0,0.00045525000000000003,2082.749843597412,0.0,none
28,sop_strong,easy,D,0.5,1.0,1603.011131286621,3.55e-05,1,0,3.55e-05,1603.011131286621,0.0,none
29,sop_strong,easy,D,0.5,1.0,1547.6689338684082,0.00023575,1,0,0.00023575,1547.6689338684082,0.0,none
30,sop_strong,easy,D,0.5,1.0,1112.0781898498535,5.1e-05,1,0,5.1e-05,1112.0781898498535,0.0,none
31,sop_strong,hard,D,0.95,1.0,1539.1528606414795,0.000151,1,0,0.000151,1539.1528606414795,0.0,none
32,sop_strong,easy,D,0.5,1.0,1172.3017692565918,0.00012025,1,0,0.00012025,1172.3017692565918,0.0,none
33,sop_strong,hard,D,0.95,1.0,3507.021188735962,0.00042425000000000004,1,0,0.00042425000000000004,3507.021188735962,0.0,none
34,sop_strong,hard,D,0.95,1.0,2363.219976425171,0.00026025,1,0,0.00026025,2363.219976425171,0.0,none
35,sop_strong,hard,D,0.95,1.0,1714.641809463501,0.00018825,1,0,0.00018825,1714.641809463501,0.0,none
36,sop_strong,hard,D,0.95,1.0,1712.432861328125,3.625e-05,0,0,3.625e-05,1712.432861328125,0.0,none
37,sop_strong,easy,D,0.5,1.0,3771.980047225952,0.00052925,0,0,0.00052925,3771.980047225952,0.0,none
38,sop_strong,easy,D,0.5,1.0,2778.5909175872803,0.000715,1,0,0.000715,2778.5909175872803,0.0,none
39,sop_strong,hard,D,0.95,1.0,2125.678062438965,3.5e-05,0,0,3.5e-05,2125.678062438965,0.0,none
40,sop_strong,easy,D,0.5,1.0,1264.0440464019775,0.00011275,1,0,0.00011275,1264.0440464019775,0.0,none
41,sop_strong,hard,D,0.95,1.0,3040.038824081421,0.0007395,1,0,0.0007395,3040.038824081421,0.0,none
42,sop_strong,easy,D,0.5,1.0,2719.494104385376,0.00065325,1,0,0.00065325,2719.494104385376,0.0,none
43,sop_strong,hard,D,0.95,1.0,1121.9770908355713,6.25e-05,1,0,6.25e-05,1121.9770908355713,0.0,none
44,sop_strong,hard,D,0.95,1.0,2592.707633972168,0.0004912499999999999,1,0,0.0004912499999999999,2592.707633972168,0.0,none
45,sop_strong,hard,D,0.95,1.0,1758.0931186676025,0.0001785,1,0,0.0001785,1758.0931186676025,0.0,none
46,sop_strong,hard,D,0.95,1.0,1737.9891872406006,0.0002035,1,0,0.0002035,1737.9891872406006,0.0,none
47,sop_strong,easy,D,0.5,1.0,3992.1891689300537,0.00047625,1,0,0.00047625,3992.1891689300537,0.0,none
48,sop_strong,easy,D,0.5,1.0,1398.1108665466309,8.025e-05,1,0,8.025e-05,1398.1108665466309,0.0,none
49,sop_strong,easy,D,0.5,1.0,4185.475826263428,0.00093825,1,0,0.00093825,4185.475826263428,0.0,none
50,sop_strong,easy,D,0.5,1.0,4181.358098983765,0.000954,1,0,0.000954,4181.358098983765,0.0,none
51,sop_strong,easy,D,0.5,1.0,2286.2818241119385,0.00038725,1,0,0.00038725,2286.2818241119385,0.0,none
52,sop_strong,hard,D,0.95,1.0,1978.7180423736572,0.00037850000000000004,1,0,0.00037850000000000004,1978.7180423736572,0.0,none
53,sop_strong,hard,D,0.95,1.0,1841.0251140594482,0.00033049999999999996,1,0,0.00033049999999999996,1841.0251140594482,0.0,none
54,sop_strong,hard,D,0.95,1.0,2577.958106994629,0.0001775,1,0,0.0001775,2577.958106994629,0.0,none
55,sop_strong,hard,D,0.95,1.0,1820.3811645507812,0.00020325,1,0,0.00020325,1820.3811645507812,0.0,none
56,sop_strong,easy,D,0.5,1.0,2207.0300579071045,0.00048275,1,0,0.00048275,2207.0300579071045,0.0,none
57,sop_strong,hard,D,0.95,1.0,2085.8700275421143,0.000185,1,0,0.000185,2085.8700275421143,0.0,none
58,sop_strong,easy,D,0.5,1.0,1549.9849319458008,0.00016225000000000001,0,0,0.00016225000000000001,1549.9849319458008,0.0,none
59,sop_strong,easy,D,0.5,1.0,1536.144733428955,0.00013775,1,0,0.00013775,1536.144733428955,0.0,none
60,sop_strong,hard,D,0.95,1.0,1327.9449939727783,4.85e-05,1,0,4.85e-05,1327.9449939727783,0.0,none
61,sop_strong,hard,D,0.95,1.0,1240.4751777648926,5.325e-05,1,0,5.325e-05,1240.4751777648926,0.0,none
62,sop_strong,easy,D,0.5,1.0,2252.4008750915527,0.00037075,1,0,0.00037075,2252.4008750915527,0.0,none
63,sop_strong,hard,D,0.95,1.0,2544.77596282959,0.00054575,1,0,0.00054575,2544.77596282959,0.0,none
64,sop_strong,hard,D,0.95,1.0,2048.781156539917,0.00040525,1,0,0.00040525,2048.781156539917,0.0,none
65,sop_strong,easy,D,0.5,1.0,4820.469856262207,0.000989,1,0,0.000989,4820.469856262207,0.0,none
66,sop_strong,easy,D,0.5,1.0,1606.2729358673096,0.00028625000000000005,1,0,0.00028625000000000005,1606.2729358673096,0.0,none
67,sop_strong,hard,D,0.95,1.0,1975.6360054016113,0.00032275,1,0,0.00032275,1975.6360054016113,0.0,none
68,sop_strong,hard,D,0.95,1.0,2277.714967727661,0.00048475,1,0,0.00048475,2277.714967727661,0.0,none
69,sop_strong,easy,D,0.5,1.0,6167.217969894409,0.001055,0,0,0.001055,6167.217969894409,0.0,none
70,sop_strong,easy,D,0.5,1.0,1573.638916015625,5.475e-05,1,0,5.475e-05,1573.638916015625,0.0,none
71,sop_strong,easy,D,0.5,1.0,1993.4191703796387,0.00039900000000000005,1,0,0.00039900000000000005,1993.4191703796387,0.0,none
72,sop_strong,easy,D,0.5,1.0,3919.5868968963623,0.000933,1,0,0.000933,3919.5868968963623,0.0,none
73,sop_strong,easy,D,0.5,1.0,1692.5711631774902,0.00013125,1,0,0.00013125,1692.5711631774902,0.0,none
74,sop_strong,easy,D,0.5,1.0,1207.1342468261719,5.625e-05,1,0,5.625e-05,1207.1342468261719,0.0,none
75,sop_strong,hard,D,0.95,1.0,1396.0111141204834,0.00023375,1,0,0.00023375,1396.0111141204834,0.0,none
76,sop_strong,hard,D,0.95,1.0,2604.552984237671,0.00042075,1,0,0.00042075,2604.552984237671,0.0,none
77,sop_strong,hard,D,0.95,1.0,4931.869029998779,0.0010680000000000002,1,0,0.0010680000000000002,4931.869029998779,0.0,none
78,sop_strong,hard,D,0.95,1.0,5500.188827514648,0.00106225,0,0,0.00106225,5500.188827514648,0.0,none
79,sop_strong,hard,D,0.95,1.0,1819.6310997009277,4.95e-05,1,0,4.95e-05,1819.6310997009277,0.0,none
80,sop_strong,hard,D,0.95,1.0,4193.004846572876,0.0008864999999999999,1,0,0.0008864999999999999,4193.004846572876,0.0,none
81,sop_strong,easy,D,0.5,1.0,1631.4570903778076,0.00023625,1,0,0.00023625,1631.4570903778076,0.0,none
82,sop_strong,hard,D,0.95,1.0,2691.876173019409,0.0003405,1,0,0.0003405,2691.876173019409,0.0,none
83,sop_strong,hard,D,0.95,1.0,1965.4567241668701,0.00040875,1,0,0.00040875,1965.4567241668701,0.0,none
84,sop_strong,easy,D,0.5,1.0,3173.107147216797,0.0005265,0,0,0.0005265,3173.107147216797,0.0,none
85,sop_strong,easy,D,0.5,1.0,1321.720838546753,4.625e-05,1,0,4.625e-05,1321.720838546753,0.0,none
86,sop_strong,easy,D,0.5,1.0,4176.676034927368,0.0010465000000000001,1,0,0.0010465000000000001,4176.676034927368,0.0,none
87,sop_strong,hard,D,0.95,1.0,4843.199968338013,0.000165,1,0,0.000165,4843.199968338013,0.0,none
88,sop_strong,easy,D,0.5,1.0,2411.7672443389893,0.00034649999999999997,1,0,0.00034649999999999997,2411.7672443389893,0.0,none
89,sop_strong,easy,D,0.5,1.0,1992.8979873657227,0.00024925,1,0,0.00024925,1992.8979873657227,0.0,none
90,sop_strong,easy,D,0.5,1.0,2640.352964401245,0.00052675,0,0,0.00052675,2640.352964401245,0.0,none
91,sop_strong,easy,D,0.5,1.0,1213.097095489502,0.000132,1,0,0.000132,1213.097095489502,0.0,none
92,sop_strong,easy,D,0.5,1.0,1291.1200523376465,4.65e-05,1,0,4.65e-05,1291.1200523376465,0.0,none
93,sop_strong,easy,D,0.5,1.0,1293.8671112060547,8.925e-05,1,0,8.925e-05,1293.8671112060547,0.0,none
94,sop_strong,easy,D,0.5,1.0,1725.4278659820557,0.000247,1,0,0.000247,1725.4278659820557,0.0,none
95,sop_strong,easy,D,0.5,1.0,7100.446939468384,0.00109275,0,0,0.00109275,7100.446939468384,0.0,none
96,sop_strong,hard,D,0.95,1.0,1513.9949321746826,0.00026575000000000004,1,0,0.00026575000000000004,1513.9949321746826,0.0,none
97,sop_strong,easy,D,0.5,1.0,1592.4463272094727,0.00031075,1,0,0.00031075,1592.4463272094727,0.0,none
98,sop_strong,easy,D,0.5,1.0,1488.4130954742432,0.0002295,1,0,0.0002295,1488.4130954742432,0.0,none
99,sop_strong,hard,D,0.95,1.0,3370.054244995117,0.0008697500000000001,1,0,0.0008697500000000001,3370.054244995117,0.0,none
